dataset,aggregation,relation,relation_name,train_triple_count,valid_triple_count,test_triple_count,baseline_stage1_mrr,selected_config_stage1_mrr,final_test_mrr,gain_vs_baseline,rel_gain_pct,selected_stage1_gain_vs_baseline,stage2_gain_vs_selected_stage1,gain_bucket,selected_stage,dependency_stage_attempted,dependency_stage_accepted,valid_stage1_mrr,valid_stage2_mrr,selected_valid_mrr,num_relation_rules,num_relation_dependencies,num_relation_rule_types,num_relation_dependency_types,num_relation_dependency_type_source_pairs,parsed_total_rules,B_rule_count,Uc_rule_count,Ud_rule_count,Z_rule_count,B_ratio,Uc_ratio,Ud_ratio,filtered_synergy_count,filtered_redundancy_count,filtered_dep_total,filtered_dep_per_rule,dep_per_rule,stage1_headroom,relation_time_seconds,rule_weight_B,rule_weight_U,rule_weight_Uc,rule_weight_Ud,dep_weight_BB,dep_weight_BU,dep_weight_UU,dep_weight_B_Uc,dep_weight_B_Ud,dep_weight_Uc_Uc,dep_weight_Uc_Ud,dep_weight_Ud_Ud,stage1_bucket,dep_density_bucket
FB15k-237,best_combination_dep_l1_regularization_dep_fix_topk8_0412,220,/travel/travel_destination/how_to_get_here./travel/transportation/mode_of_transportation,146,16,20,0.813988,0.809821,0.807738,-0.006250,-0.767824,-0.004167,-0.002083,negative,dependency,True,True,0.701029,0.716654,0.716654,242,610,2,3,610,242,29,95,118,0,0.119835,0.392562,0.487603,484,126,610,2.520661,2.520661,0.186012,36.095312,0.912903,0.912620,,,1.006186,1.006185,1.006185,,,,,,"[0.6,1.0]",Q4
FB15k-237,best_combination_dep_l1_regularization_dep_fix_topk8_0412,221,/location/country/official_language,225,7,16,0.278615,0.346828,0.346828,0.068213,24.482694,0.068213,0.000000,positive,rule_only,True,False,0.347949,0.347949,0.347949,991,3964,2,0,0,991,237,562,192,0,0.239152,0.567104,0.193744,1982,1982,3964,4.000000,4.000000,0.721385,37.811924,0.970157,0.907454,,,1.000000,1.000000,1.000000,,,,,,"[0.2,0.4)",Q4
FB15k-237,best_combination_dep_l1_regularization_dep_fix_topk8_0412,222,/location/location/partially_contains,133,8,13,0.328284,0.296603,0.296603,-0.031681,-9.650492,-0.031681,0.000000,negative,rule_only,True,False,0.485168,0.485168,0.485168,758,1439,2,0,0,758,89,448,221,0,0.117414,0.591029,0.291557,1280,159,1439,1.898417,1.898417,0.671716,36.860060,0.979086,0.720859,,,1.000000,1.000000,1.000000,,,,,,"[0.2,0.4)",Q3
FB15k-237,best_combination_dep_l1_regularization_dep_fix_topk8_0412,223,/film/film/film_art_direction_by,101,4,3,0.750000,0.666667,0.666667,-0.083333,-11.111110,-0.083333,0.000000,negative,rule_only,True,False,0.279146,0.279146,0.279146,262,198,2,0,0,262,81,62,119,0,0.309160,0.236641,0.454198,198,0,198,0.755725,0.755725,0.250000,36.412211,1.089074,1.225390,,,1.000000,,1.000000,,,,,,"[0.6,1.0]",Q2
FB15k-237,best_combination_dep_l1_regularization_dep_fix_topk8_0412,224,/people/person/spouse_s./people/marriage/location_of_ceremony,251,21,35,0.230814,0.230814,0.230814,0.000000,0.000000,0.000000,0.000000,neutral,rule_only,True,False,0.368584,0.368584,0.368584,149,2,2,0,0,149,8,31,110,0,0.053691,0.208054,0.738255,1,1,2,0.013423,0.013423,0.769186,36.675299,1.000000,1.000000,,,1.000000,,,,,,,,"[0.2,0.4)",Q1
FB15k-237,best_combination_dep_l1_regularization_dep_fix_topk8_0412,225,/education/university/international_tuition./measurement_unit/dated_money_value/currency,117,2,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,neutral,rule_only,True,False,0.312568,0.312568,0.312568,310,460,2,0,0,310,147,100,63,0,0.474194,0.322581,0.203226,283,177,460,1.483871,1.483871,1.000000,35.704361,1.000000,1.000000,,,1.000000,1.000000,1.000000,,,,,,"[0.0,0.2)",Q3
FB15k-237,best_combination_dep_l1_regularization_dep_fix_topk8_0412,226,/organization/organization_founder/organizations_founded,137,11,9,0.137939,0.137827,0.137827,-0.000112,-0.081196,-0.000112,0.000000,negative,dependency,True,True,0.254825,0.254869,0.254869,333,666,2,2,666,333,58,218,57,0,0.174174,0.654655,0.171171,666,0,666,2.000000,2.000000,0.862061,37.669565,1.720468,1.040325,,,1.009734,,1.012694,,,,,,"[0.0,0.2)",Q3
FB15k-237,best_combination_dep_l1_regularization_dep_fix_topk8_0412,227,/film/film/dubbing_performances./film/dubbing_performance/actor,114,19,8,0.439260,0.439260,0.434052,-0.005208,-1.185702,0.000000,-0.005208,negative,dependency,True,True,0.330139,0.341730,0.341730,111,3,2,1,3,111,19,36,56,0,0.171171,0.324324,0.504505,3,0,3,0.027027,0.027027,0.560740,37.203042,1.026127,1.041552,,,,,1.036154,,,,,,"[0.4,0.6)",Q1
FB15k-237,best_combination_dep_l1_regularization_dep_fix_topk8_0412,228,/dataworld/gardening_hint/split_to,99,4,10,0.000014,0.000014,0.000014,0.000000,0.000000,0.000000,0.000000,neutral,rule_only,False,False,0.000034,,0.000034,185,0,2,0,0,185,76,58,51,0,0.410811,0.313514,0.275676,0,0,0,0.000000,0.000000,0.999986,34.874133,1.000000,1.000000,,,,,,,,,,,"[0.0,0.2)",Q1
FB15k-237,best_combination_dep_l1_regularization_dep_fix_topk8_0412,229,/medicine/disease/risk_factors,162,19,13,0.357057,0.358477,0.357943,0.000886,0.248083,0.001420,-0.000534,neutral,dependency,True,True,0.256785,0.257369,0.257369,81,28,2,3,28,81,18,23,40,0,0.222222,0.283951,0.493827,25,3,28,0.345679,0.345679,0.642943,35.815045,0.985079,1.017958,,,1.016737,1.016538,1.016762,,,,,,"[0.2,0.4)",Q2
FB15k-237,best_combination_dep_l1_regularization_dep_fix_topk8_0412,230,/film/film/prequel,180,13,18,0.351427,0.379857,0.380256,0.028829,8.203475,0.028431,0.000398,positive,dependency,True,True,0.699454,0.702714,0.702714,191,10,1,1,10,191,191,0,0,0,1.000000,0.000000,0.000000,9,1,10,0.052356,0.052356,0.648573,36.061319,1.388775,,,,1.039820,,,,,,,,"[0.2,0.4)",Q1
FB15k-237,best_combination_dep_l1_regularization_dep_fix_topk8_0412,231,/base/localfood/seasonal_month/produce_available./base/localfood/produce_availability/seasonal_months,108,3,3,0.638889,0.638889,0.638889,0.000000,0.000000,0.000000,0.000000,neutral,rule_only,True,False,0.677778,0.677778,0.677778,1884,3768,2,0,0,1884,18,1794,72,0,0.009554,0.952229,0.038217,0,3768,3768,2.000000,2.000000,0.361111,34.402388,1.000000,1.000000,,,,1.000000,1.000000,,,,,,"[0.6,1.0]",Q3
FB15k-237,best_combination_dep_l1_regularization_dep_fix_topk8_0412,232,/film/actor/dubbing_performances./film/dubbing_performance/language,112,15,12,0.570687,0.570671,0.570658,-0.000029,-0.005042,-0.000016,-0.000013,negative,dependency,True,True,0.651937,0.651959,0.651959,179,10,2,2,10,179,89,46,43,1,0.497207,0.256983,0.240223,6,4,10,0.055866,0.055866,0.429313,34.576927,0.996082,1.003536,,,1.000137,,0.998349,,,,,,"[0.4,0.6)",Q1
FB15k-237,best_combination_dep_l1_regularization_dep_fix_topk8_0412,233,/broadcast/content/artist,102,11,14,0.644148,0.644653,0.644653,0.000506,0.078493,0.000506,0.000000,neutral,rule_only,True,False,0.677914,0.677914,0.677914,313,508,2,0,0,313,33,195,85,0,0.105431,0.623003,0.271565,491,17,508,1.623003,1.623003,0.355852,34.458454,0.832520,0.855305,,,1.000000,1.000000,1.000000,,,,,,"[0.6,1.0]",Q3
FB15k-237,best_combination_dep_l1_regularization_dep_fix_topk8_0412,234,/location/statistical_region/gni_per_capita_in_ppp_dollars./measurement_unit/dated_money_value/currency,149,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,neutral,rule_only,True,False,0.000000,0.000000,0.000000,1147,4588,2,0,0,1147,287,800,59,1,0.250218,0.697472,0.051439,2294,2294,4588,4.000000,4.000000,1.000000,34.294787,1.000000,1.000000,,,1.000000,,1.000000,,,,,,"[0.0,0.2)",Q4
FB15k-237,best_combination_dep_l1_regularization_dep_fix_topk8_0412,235,/music/instrument/family,100,3,6,0.203944,0.218850,0.224545,0.020601,10.101399,0.014906,0.005695,positive,dependency,True,True,0.453143,0.466071,0.466071,1089,1587,2,3,1587,1089,471,537,81,0,0.432507,0.493113,0.074380,1088,499,1587,1.457300,1.457300,0.796056,35.586127,0.898060,0.920916,,,1.043401,1.046490,1.045170,,,,,,"[0.2,0.4)",Q3
FB15k-237,best_combination_dep_l1_regularization_dep_fix_topk8_0412,236,/government/politician/government_positions_held./government/government_position_held/jurisdiction_of_office,106,6,9,0.311925,0.309611,0.309611,-0.002315,-0.742102,-0.002315,0.000000,negative,rule_only,True,False,0.615704,0.615704,0.615704,295,474,2,0,0,295,135,90,70,0,0.457627,0.305085,0.237288,404,70,474,1.606780,1.606780,0.688075,34.194080,1.075504,0.927733,,,1.000000,1.000000,1.000000,,,,,,"[0.2,0.4)",Q3
codex-l,best_combination_dep_l1_regularization_dep_fix_topk8_0412,0,P27,60262,3310,3277,0.466921,0.466921,0.470820,0.003899,0.835008,-0.000000,0.003899,neutral,dependency,True,True,0.460723,0.462188,0.462188,15451,6044,0,0,0,15451,933,12826,1634,58,0.060384,0.830108,0.105754,4435,1609,6044,0.391172,0.391172,0.533079,1140.564851,,,,,,,,,,,,,"[0.4,0.6)",Q2
codex-l,best_combination_dep_l1_regularization_dep_fix_topk8_0412,1,P17,7230,397,396,0.643609,0.643609,0.644791,0.001182,0.183667,0.000000,0.001182,neutral,dependency,True,True,0.594033,0.598569,0.598569,4934,5423,0,0,0,4934,688,2523,1715,8,0.139441,0.511350,0.347588,5098,489,5587,1.132347,1.099108,0.356391,113.330693,,,,,,,,,,,,,"[0.6,1.0]",Q3
codex-l,best_combination_dep_l1_regularization_dep_fix_topk8_0412,2,P106,169091,9415,9426,0.293734,0.293734,0.301538,0.007803,2.656600,0.000000,0.007803,neutral,dependency,True,True,0.290650,0.299245,0.299245,68036,44267,0,0,0,68036,277,54094,13510,155,0.004071,0.795079,0.198571,37088,7179,44267,0.650641,0.650641,0.706266,2522.314468,,,,,,,,,,,,,"[0.2,0.4)",Q2
codex-l,best_combination_dep_l1_regularization_dep_fix_topk8_0412,3,P19,35979,1944,1925,0.172977,0.172977,0.173931,0.000954,0.551787,0.000000,0.000954,neutral,dependency,True,True,0.180278,0.180762,0.180762,5930,1718,0,0,0,5930,391,4510,988,41,0.065936,0.760540,0.166610,1447,271,1718,0.289713,0.289713,0.827023,1134.991834,,,,,,,,,,,,,"[0.0,0.2)",Q2
codex-l,best_combination_dep_l1_regularization_dep_fix_topk8_0412,4,P102,11453,654,631,0.338872,0.338872,0.338872,0.000000,0.000000,0.000000,0.000000,neutral,rule_only,True,False,0.338627,0.338627,0.338627,2774,1529,0,0,0,2774,89,2249,420,16,0.032084,0.810743,0.151406,1453,76,1529,0.551190,0.551190,0.661128,381.986127,,,,,,,,,,,,,"[0.2,0.4)",Q2
codex-l,best_combination_dep_l1_regularization_dep_fix_topk8_0412,5,P69,30318,1713,1687,0.172584,0.172584,0.173472,0.000889,0.514915,0.000000,0.000889,neutral,dependency,True,True,0.167432,0.169182,0.169182,7157,394,0,0,0,7157,129,5575,1419,34,0.018024,0.778958,0.198267,335,59,394,0.055051,0.055051,0.827416,886.309926,,,,,,,,,,,,,"[0.0,0.2)",Q1
codex-l,best_combination_dep_l1_regularization_dep_fix_topk8_0412,6,P136,24352,1328,1401,0.252657,0.252657,0.256690,0.004033,1.596284,0.000000,0.004033,neutral,dependency,True,True,0.249230,0.253272,0.253272,9433,4950,0,0,0,9433,160,6793,2433,47,0.016962,0.720131,0.257924,4090,860,4950,0.524754,0.524754,0.747343,570.392361,,,,,,,,,,,,,"[0.2,0.4)",Q2
codex-l,best_combination_dep_l1_regularization_dep_fix_topk8_0412,7,P463,17057,921,970,0.363188,0.363188,0.363188,0.000000,0.000000,0.000000,0.000000,neutral,rule_only,True,False,0.353095,0.353095,0.353095,35931,71862,0,0,0,35931,254,32627,3010,40,0.007069,0.908046,0.083772,53460,71862,125322,3.487852,2.000000,0.636812,222.918487,,,,,,,,,,,,,"[0.2,0.4)",Q3
codex-l,best_combination_dep_l1_regularization_dep_fix_topk8_0412,8,P131,5915,344,322,0.597491,0.597491,0.608639,0.011148,1.865795,0.000000,0.011148,neutral,dependency,True,True,0.583495,0.588666,0.588666,3449,1184,0,0,0,3449,234,2227,981,7,0.067846,0.645694,0.284430,577,607,1184,0.343288,0.343288,0.402509,116.041211,,,,,,,,,,,,,"[0.4,0.6)",Q2
codex-l,best_combination_dep_l1_regularization_dep_fix_topk8_0412,9,P1412,34372,1952,1993,0.478848,0.478848,0.478848,0.000000,0.000000,0.000000,0.000000,neutral,rule_only,True,False,0.474995,0.474995,0.474995,8987,9302,0,0,0,8987,347,7673,939,28,0.038611,0.853789,0.104484,8403,899,9302,1.035051,1.035051,0.521152,471.458327,,,,,,,,,,,,,"[0.4,0.6)",Q3
codex-l,best_combination_dep_l1_regularization_dep_fix_topk8_0412,10,P140,6006,326,346,0.302097,0.302097,0.308032,0.005935,1.964687,0.000000,0.005935,neutral,dependency,True,True,0.355148,0.357555,0.357555,2217,710,0,0,0,2217,127,1586,491,13,0.057285,0.715381,0.221470,659,51,710,0.320253,0.320253,0.697903,133.552172,,,,,,,,,,,,,"[0.2,0.4)",Q2
codex-l,best_combination_dep_l1_regularization_dep_fix_topk8_0412,11,P1303,10609,584,584,0.418652,0.418652,0.424023,0.005371,1.283034,0.000000,0.005371,neutral,dependency,True,True,0.422899,0.428316,0.428316,3045,2954,0,0,0,3045,85,2503,445,12,0.027915,0.822003,0.146141,2428,526,2954,0.970115,0.970115,0.581348,161.597938,,,,,,,,,,,,,"[0.4,0.6)",Q3
codex-l,best_combination_dep_l1_regularization_dep_fix_topk8_0412,12,P3373,2618,135,132,0.996970,0.996970,0.996970,0.000000,0.000000,0.000000,0.000000,neutral,dependency,True,True,0.992845,0.996364,0.996364,3660,4724,0,0,0,3660,138,3069,453,0,0.037705,0.838525,0.123770,1064,7320,8384,2.290710,1.290710,0.003030,86.976307,,,,,,,,,,,,,"[0.6,1.0]",Q3
codex-l,best_combination_dep_l1_regularization_dep_fix_topk8_0412,13,P20,22132,1218,1230,0.259736,0.259736,0.260426,0.000690,0.265742,0.000000,0.000690,neutral,dependency,True,True,0.262238,0.262499,0.262499,4330,2240,0,0,0,4330,339,3308,658,25,0.078291,0.763972,0.151963,2127,113,2240,0.517321,0.517321,0.740264,441.090346,,,,,,,,,,,,,"[0.2,0.4)",Q2
codex-l,best_combination_dep_l1_regularization_dep_fix_topk8_0412,14,P47,7229,434,427,0.862971,0.862971,0.865265,0.002294,0.265868,0.000000,0.002294,neutral,dependency,True,True,0.862089,0.866861,0.866861,10275,7929,0,0,0,10275,398,5403,4474,0,0.038735,0.525839,0.435426,6691,1238,7929,0.771679,0.771679,0.137029,197.066510,,,,,,,,,,,,,"[0.6,1.0]",Q2
codex-l,best_combination_dep_l1_regularization_dep_fix_topk8_0412,15,P26,1974,107,111,0.862340,0.862340,0.862340,0.000000,0.000000,0.000000,0.000000,neutral,rule_only,True,False,0.840178,0.840178,0.840178,13,4,0,0,0,13,13,0,0,0,1.000000,0.000000,0.000000,0,4,4,0.307692,0.307692,0.137660,31.995806,,,,,,,,,,,,,"[0.6,1.0]",Q2
codex-l,best_combination_dep_l1_regularization_dep_fix_topk8_0412,16,P119,6013,347,324,0.291318,0.291318,0.291318,0.000000,0.000000,0.000000,0.000000,neutral,rule_only,True,False,0.256254,0.256254,0.256254,1536,252,0,0,0,1536,82,1163,286,5,0.053385,0.757161,0.186198,248,4,252,0.164062,0.164062,0.708682,160.322917,,,,,,,,,,,,,"[0.2,0.4)",Q2
codex-l,best_combination_dep_l1_regularization_dep_fix_topk8_0412,17,P161,23171,1259,1239,0.081281,0.081281,0.084443,0.003162,3.890025,0.000000,0.003162,positive,dependency,True,True,0.073632,0.075272,0.075272,7641,475,0,0,0,7641,68,3689,3884,0,0.008899,0.482790,0.508310,402,73,475,0.062165,0.062165,0.918719,231.564592,,,,,,,,,,,,,"[0.0,0.2)",Q1
codex-l,best_combination_dep_l1_regularization_dep_fix_topk8_0412,18,P264,7063,393,390,0.151372,0.151372,0.153761,0.002390,1.578649,0.000000,0.002390,neutral,dependency,True,True,0.144040,0.147339,0.147339,2992,281,0,0,0,2992,120,1982,878,12,0.040107,0.662433,0.293449,270,11,281,0.093917,0.093917,0.848628,182.006490,,,,,,,,,,,,,"[0.0,0.2)",Q1
codex-l,best_combination_dep_l1_regularization_dep_fix_topk8_0412,19,P101,5185,309,286,0.273157,0.273157,0.272693,-0.000464,-0.169895,0.000000,-0.000464,negative,dependency,True,True,0.234130,0.235272,0.235272,1594,430,0,0,0,1594,50,1150,388,6,0.031368,0.721455,0.243413,429,1,430,0.269762,0.269762,0.726843,116.881587,,,,,,,,,,,,,"[0.2,0.4)",Q2
codex-l,best_combination_dep_l1_regularization_dep_fix_topk8_0412,20,P108,11999,648,644,0.195579,0.195579,0.195579,0.000000,0.000000,0.000000,0.000000,neutral,rule_only,True,False,0.176991,0.176991,0.176991,3189,193,0,0,0,3189,81,2448,652,8,0.025400,0.767639,0.204453,191,2,193,0.060521,0.060521,0.804421,157.044310,,,,,,,,,,,,,"[0.0,0.2)",Q1
codex-l,best_combination_dep_l1_regularization_dep_fix_topk8_0412,21,P737,1634,84,90,0.113942,0.113942,0.117169,0.003227,2.832031,0.000000,0.003227,neutral,dependency,True,True,0.082443,0.083290,0.083290,622,13,0,0,0,622,21,308,293,0,0.033762,0.495177,0.471061,13,0,13,0.020900,0.020900,0.886058,49.888606,,,,,,,,,,,,,"[0.0,0.2)",Q1
codex-l,best_combination_dep_l1_regularization_dep_fix_topk8_0412,22,P740,1140,70,72,0.231186,0.231186,0.234326,0.003141,1.358469,0.000000,0.003141,neutral,dependency,True,True,0.254396,0.259805,0.259805,191,43,0,0,0,191,71,71,49,0,0.371728,0.371728,0.256545,41,2,43,0.225131,0.225131,0.768814,44.586480,,,,,,,,,,,,,"[0.2,0.4)",Q2
codex-l,best_combination_dep_l1_regularization_dep_fix_topk8_0412,23,P530,5640,330,315,0.764310,0.764310,0.764310,0.000000,0.000000,0.000000,0.000000,neutral,rule_only,True,False,0.778045,0.778045,0.778045,53284,106568,0,0,0,53284,376,47166,5730,12,0.007057,0.885181,0.107537,106568,106568,213136,4.000000,2.000000,0.235690,49.768246,,,,,,,,,,,,,"[0.6,1.0]",Q3
codex-l,best_combination_dep_l1_regularization_dep_fix_topk8_0412,24,P509,6558,365,392,0.166090,0.166090,0.166372,0.000281,0.169260,0.000000,0.000281,neutral,dependency,True,True,0.161812,0.161858,0.161858,1950,67,0,0,0,1950,42,1355,538,15,0.021538,0.694872,0.275897,66,1,67,0.034359,0.034359,0.833910,61.078013,,,,,,,,,,,,,"[0.0,0.2)",Q1
codex-l,best_combination_dep_l1_regularization_dep_fix_topk8_0412,25,P495,6413,404,337,0.466647,0.466647,0.471301,0.004654,0.997389,0.000000,0.004654,neutral,dependency,True,True,0.471718,0.484249,0.484249,3344,3191,0,0,0,3344,279,2662,395,8,0.083433,0.796053,0.118122,2545,646,3191,0.954246,0.954246,0.533353,66.509231,,,,,,,,,,,,,"[0.4,0.6)",Q3
codex-l,best_combination_dep_l1_regularization_dep_fix_topk8_0412,26,P551,3774,194,245,0.193974,0.193974,0.198476,0.004502,2.321161,0.000000,0.004502,neutral,dependency,True,True,0.193506,0.200596,0.200596,877,38,0,0,0,877,116,407,351,3,0.132269,0.464082,0.400228,38,0,38,0.043330,0.043330,0.806026,117.881668,,,,,,,,,,,,,"[0.0,0.2)",Q1
codex-l,best_combination_dep_l1_regularization_dep_fix_topk8_0412,27,P113,241,24,20,0.402246,0.402246,0.416792,0.014547,3.616363,0.000000,0.014547,positive,dependency,True,True,0.576634,0.579297,0.579297,76,33,0,0,0,76,37,9,30,0,0.486842,0.118421,0.394737,33,0,33,0.434211,0.434211,0.597754,27.685466,,,,,,,,,,,,,"[0.4,0.6)",Q2
codex-l,best_combination_dep_l1_regularization_dep_fix_topk8_0412,28,P37,2197,118,111,0.556790,0.556790,0.552985,-0.003806,-0.683474,0.000000,-0.003806,negative,dependency,True,True,0.523294,0.534421,0.534421,1579,3158,0,0,0,1579,163,1059,352,5,0.103230,0.670678,0.222926,3158,3016,6174,3.910070,2.000000,0.443210,42.182646,,,,,,,,,,,,,"[0.4,0.6)",Q3
codex-l,best_combination_dep_l1_regularization_dep_fix_topk8_0412,29,P840,2948,156,155,0.190853,0.190853,0.191008,0.000155,0.081061,0.000000,0.000155,neutral,dependency,True,True,0.188104,0.189390,0.189390,1106,135,0,0,0,1106,83,555,464,4,0.075045,0.501808,0.419530,121,14,135,0.122061,0.122061,0.809147,42.458426,,,,,,,,,,,,,"[0.0,0.2)",Q1
codex-l,best_combination_dep_l1_regularization_dep_fix_topk8_0412,30,P36,621,31,46,0.470766,0.470766,0.481931,0.011165,2.371638,0.000000,0.011165,neutral,dependency,True,True,0.484277,0.498348,0.498348,255,265,0,0,0,255,111,50,94,0,0.435294,0.196078,0.368627,408,10,418,1.639216,1.039216,0.529234,29.891014,,,,,,,,,,,,,"[0.4,0.6)",Q3
codex-l,best_combination_dep_l1_regularization_dep_fix_topk8_0412,31,P172,3605,210,197,0.445394,0.445394,0.452641,0.007247,1.627053,0.000000,0.007247,neutral,dependency,True,True,0.398855,0.404734,0.404734,1744,1717,0,0,0,1744,109,1302,328,5,0.062500,0.746560,0.188073,1270,447,1717,0.984518,0.984518,0.554606,59.269843,,,,,,,,,,,,,"[0.4,0.6)",Q3
codex-l,best_combination_dep_l1_regularization_dep_fix_topk8_0412,32,P54,668,38,38,0.289543,0.289543,0.280525,-0.009017,-3.114355,0.000000,-0.009017,negative,dependency,True,True,0.261180,0.269473,0.269473,323,18,0,0,0,323,13,196,114,0,0.040248,0.606811,0.352941,17,1,18,0.055728,0.055728,0.710457,24.138274,,,,,,,,,,,,,"[0.2,0.4)",Q1
codex-l,best_combination_dep_l1_regularization_dep_fix_topk8_0412,33,P407,936,47,50,0.517914,0.517914,0.522305,0.004390,0.847650,0.000000,0.004390,neutral,dependency,True,True,0.525563,0.527190,0.527190,219,228,0,0,0,219,62,112,43,2,0.283105,0.511416,0.196347,185,43,228,1.041096,1.041096,0.482086,24.578826,,,,,,,,,,,,,"[0.4,0.6)",Q3
codex-l,best_combination_dep_l1_regularization_dep_fix_topk8_0412,34,P2348,499,18,35,0.421856,0.421856,0.421868,0.000012,0.002843,0.000000,0.000012,neutral,dependency,True,True,0.417808,0.418101,0.418101,230,125,0,0,0,230,53,120,55,2,0.230435,0.521739,0.239130,119,6,125,0.543478,0.543478,0.578144,20.225691,,,,,,,,,,,,,"[0.4,0.6)",Q2
codex-l,best_combination_dep_l1_regularization_dep_fix_topk8_0412,35,P159,842,49,32,0.345184,0.345184,0.355569,0.010385,3.008560,0.000000,0.010385,positive,dependency,True,True,0.373773,0.375193,0.375193,204,85,0,0,0,204,84,50,70,0,0.411765,0.245098,0.343137,85,0,85,0.416667,0.416667,0.654816,24.917330,,,,,,,,,,,,,"[0.2,0.4)",Q2
codex-l,best_combination_dep_l1_regularization_dep_fix_topk8_0412,36,P40,1678,92,84,0.464210,0.464210,0.464755,0.000546,0.117534,0.000000,0.000546,neutral,dependency,True,True,0.496474,0.497095,0.497095,257,238,0,0,0,257,66,145,46,0,0.256809,0.564202,0.178988,0,238,238,0.926070,0.926070,0.535790,32.502824,,,,,,,,,,,,,"[0.4,0.6)",Q3
codex-l,best_combination_dep_l1_regularization_dep_fix_topk8_0412,37,P641,3024,166,185,0.549123,0.549123,0.549796,0.000673,0.122490,0.000000,0.000673,neutral,dependency,True,True,0.570662,0.573998,0.573998,655,137,0,0,0,655,45,455,149,6,0.068702,0.694656,0.227481,100,37,137,0.209160,0.209160,0.450877,34.927660,,,,,,,,,,,,,"[0.4,0.6)",Q2
codex-l,best_combination_dep_l1_regularization_dep_fix_topk8_0412,38,P1050,702,36,35,0.314312,0.314312,0.323177,0.008865,2.820351,0.000000,0.008865,neutral,dependency,True,True,0.295553,0.296099,0.296099,206,3,0,0,0,206,8,121,77,0,0.038835,0.587379,0.373786,3,0,3,0.014563,0.014563,0.685688,20.371436,,,,,,,,,,,,,"[0.2,0.4)",Q1
codex-l,best_combination_dep_l1_regularization_dep_fix_topk8_0412,39,P135,832,50,51,0.288187,0.288187,0.297060,0.008874,3.079103,0.000000,0.008874,positive,dependency,True,True,0.226679,0.228760,0.228760,288,17,0,0,0,288,26,189,73,0,0.090278,0.656250,0.253472,17,0,17,0.059028,0.059028,0.711813,23.604382,,,,,,,,,,,,,"[0.2,0.4)",Q1
codex-l,best_combination_dep_l1_regularization_dep_fix_topk8_0412,40,P57,1533,76,78,0.295654,0.295654,0.296512,0.000858,0.290339,0.000000,0.000858,neutral,dependency,True,True,0.294011,0.296545,0.296545,293,7,0,0,0,293,22,153,118,0,0.075085,0.522184,0.402730,7,0,7,0.023891,0.023891,0.704346,34.891099,,,,,,,,,,,,,"[0.2,0.4)",Q1
codex-l,best_combination_dep_l1_regularization_dep_fix_topk8_0412,41,P2283,132,6,6,0.521677,0.521677,0.521677,0.000000,0.000000,0.000000,0.000000,neutral,rule_only,True,False,0.532080,0.532080,0.532080,52,8,0,0,0,52,14,16,22,0,0.269231,0.307692,0.423077,6,2,8,0.153846,0.153846,0.478323,19.536930,,,,,,,,,,,,,"[0.4,0.6)",Q2
codex-l,best_combination_dep_l1_regularization_dep_fix_topk8_0412,42,P112,265,13,15,0.102730,0.102730,0.102730,0.000000,0.000000,0.000000,0.000000,neutral,rule_only,False,False,0.072485,,0.072485,4,0,0,0,0,4,3,0,1,0,0.750000,0.000000,0.250000,0,0,0,0.000000,0.000000,0.897270,17.782484,,,,,,,,,,,,,"[0.0,0.2)",Q1
codex-l,best_combination_dep_l1_regularization_dep_fix_topk8_0412,43,P749,330,25,18,0.275026,0.275026,0.282421,0.007396,2.689144,0.000000,0.007396,neutral,dependency,True,True,0.274596,0.291880,0.291880,85,14,0,0,0,85,30,19,36,0,0.352941,0.223529,0.423529,14,0,14,0.164706,0.164706,0.724974,19.020924,,,,,,,,,,,,,"[0.2,0.4)",Q2
codex-l,best_combination_dep_l1_regularization_dep_fix_topk8_0412,44,P30,1004,52,54,0.591382,0.591382,0.591382,0.000000,0.000000,0.000000,0.000000,neutral,dependency,True,True,0.566480,0.568590,0.568590,1199,2398,0,0,0,1199,129,912,156,2,0.107590,0.760634,0.130108,1725,2398,4123,3.438699,2.000000,0.408618,21.223333,,,,,,,,,,,,,"[0.4,0.6)",Q3
codex-l,best_combination_dep_l1_regularization_dep_fix_topk8_0412,45,P466,77,2,4,0.523528,0.523528,0.523528,0.000000,0.000000,0.000000,0.000000,neutral,rule_only,True,False,0.291673,0.291673,0.291673,13,3,0,0,0,13,4,2,7,0,0.307692,0.153846,0.538462,3,0,3,0.230769,0.230769,0.476472,16.554945,,,,,,,,,,,,,"[0.4,0.6)",Q2
codex-l,best_combination_dep_l1_regularization_dep_fix_topk8_0412,46,P4552,258,21,19,0.435228,0.435228,0.440700,0.005471,1.257151,0.000000,0.005471,neutral,dependency,True,True,0.542196,0.564387,0.564387,124,9,0,0,0,124,6,74,44,0,0.048387,0.596774,0.354839,9,0,9,0.072581,0.072581,0.564772,17.797760,,,,,,,,,,,,,"[0.4,0.6)",Q1
