dataset,selector,coverage,n,mrr_stage1,mrr_stage2,gain_pt
YAGO3-10,balanced4_syn_max_topk_eff_rf,0.28,2793,0.46074462590275134,0.5421257435481043,0.17662955370537503
YAGO3-10,balanced4_syn_max_topk_eff_rf,0.3,2992,0.4684070162492394,0.5445297528966087,0.162514082852389
YAGO3-10,balanced4_syn_max_topk_eff_rf,0.32,3192,0.47569165285196346,0.5470593646681609,0.15002935491577185
YAGO3-10,balanced4_syn_max_topk_eff_rf,0.34,3392,0.48077268640279147,0.5467672452851792,0.13726769583390475
YAGO3-10,balanced4_syn_max_topk_eff_rf,0.36,3591,0.4828874570166742,0.5453404216856511,0.1293323397853765
YAGO3-10,balanced4_syn_max_topk_eff_rf,0.38,3790,0.4853914156333546,0.5443793681108492,0.12152656717368027
YAGO3-10,balanced4_syn_max_topk_eff_rf,0.4,3990,0.48421588382559944,0.5395838970704478,0.11434571870589516
YAGO3-10,balanced4_syn_max_topk_eff_rf,0.42,4190,0.4865183947246408,0.5393830307528047,0.10865906942343706
YAGO3-10,balanced4_syn_max_topk_eff_rf,0.44,4389,0.4902891338293127,0.5399999906184629,0.10139090050985367
YAGO3-10,balanced4_syn_max_topk_eff_rf,0.46,4588,0.49502042558828213,0.5414555664103585,0.09380449456584117
YAGO3-10,balanced4_syn_max_topk_eff_rf,0.48,4788,0.4977421835544386,0.5419725906152107,0.088862082664799
YAGO3-10,balanced4_syn_max_topk_eff_rf,0.5,4988,0.503564243287533,0.54591355806812,0.08409913004169711
YAGO3-10,balanced4_syn_max_topk_eff_rf,0.52,5187,0.5079456772493807,0.5489729526543924,0.08077099036885582
YAGO3-10,balanced4_syn_max_topk_eff_rf,0.54,5386,0.5113650613870239,0.5506195235958115,0.07676406773336053
YAGO3-10,balanced4_syn_max_topk_eff_rf,0.56,5586,0.5142171109133088,0.5520991519296256,0.07366935135439956
YAGO3-10,balanced4_syn_max_topk_eff_rf,0.58,5786,0.5198938495541551,0.5563657488417648,0.07015258849260664
YAGO3-10,balanced4_syn_max_topk_eff_rf,0.6,5985,0.5247453973074576,0.5600652890822894,0.06730862615672861
YAGO3-10,balanced4_syn_max_topk_eff_rf,0.62,6184,0.5283392088181892,0.5625198291551011,0.06469446099480014
YAGO3-10,balanced4_syn_max_topk_eff_rf,0.64,6384,0.5320813501691434,0.5651206397177556,0.06209443262408909
YAGO3-10,balanced4_syn_max_topk_eff_rf,0.66,6584,0.5360334655938931,0.567959133724587,0.059559095056354705
YAGO3-10,balanced4_syn_max_topk_eff_rf,0.68,6783,0.5414754486553685,0.5724300418749639,0.05716712234407706
YAGO3-10,balanced4_syn_max_topk_eff_rf,0.7,6982,0.5458402434205357,0.5758428312830193,0.054965877331562885
YAGO3-10,balanced4_syn_max_topk_eff_rf,0.72,7182,0.5521984828461551,0.5812495373441138,0.05260980498936352
YAGO3-10,balanced4_syn_max_topk_eff_rf,0.74,7382,0.5535705822918953,0.5818835653363693,0.05114611207707709
YAGO3-10,balanced4_syn_max_topk_eff_rf,0.76,7581,0.5531877427989823,0.5805067738051006,0.04938473666804577
YAGO3-10,balanced4_syn_max_topk_eff_rf,0.78,7780,0.5531381598167867,0.5797700947492693,0.048146985449898816
YAGO3-10,balanced4_syn_max_topk_eff_rf,0.8,7980,0.5511859516317956,0.5770898629455324,0.046996682765676256
YAGO3-10,balanced4_syn_max_topk_eff_rf,0.82,8179,0.5512280881734896,0.5763184610707093,0.0455172249664515
YAGO3-10,balanced4_syn_max_topk_eff_rf,0.84,8379,0.5527466429186688,0.5769751444555711,0.043832923903379006
YAGO3-10,balanced4_syn_max_topk_eff_rf,0.86,8578,0.55781790729196,0.5814082801118571,0.04229045448616242
YAGO3-10,balanced4_syn_max_topk_eff_rf,0.88,8778,0.5662545316371554,0.5893073693909147,0.04071108744526741
YAGO3-10,balanced4_syn_max_topk_eff_rf,0.9,8978,0.5731960143347258,0.5957331583043212,0.039318389182717794
YAGO3-10,balanced4_syn_max_topk_eff_rf,0.92,9177,0.5807820803117866,0.6028293912872871,0.03796141741092396
YAGO3-10,balanced4_syn_max_topk_eff_rf,0.94,9376,0.5799684856686035,0.6014865629796832,0.037102149242252525
YAGO3-10,balanced4_syn_max_topk_eff_rf,0.96,9576,0.5681971958883336,0.589265542783246,0.03707928699291396
YAGO3-10,balanced4_syn_max_topk_eff_rf,0.98,9776,0.5644734399148922,0.584718975710715,0.0358662327830257
YAGO3-10,balanced4_syn_max_topk_eff_rf,1.0,9975,0.5616723217905851,0.5802260659200453,0.033033039745151926
codex-l,balanced4_syn_max_topk_eff_rf,0.02,1223,0.2662797296547854,0.3635522218504889,0.3653019038355305
codex-l,balanced4_syn_max_topk_eff_rf,0.04,2445,0.29592635411009016,0.36236391120103484,0.2245070645726559
codex-l,balanced4_syn_max_topk_eff_rf,0.06,3668,0.3245683542827758,0.37941632886903054,0.16898743781554626
codex-l,balanced4_syn_max_topk_eff_rf,0.08,4890,0.3388819420978997,0.38920493557185926,0.14849712310554963
codex-l,balanced4_syn_max_topk_eff_rf,0.1,6113,0.3618597898128002,0.4065802155641856,0.12358495475421716
codex-l,balanced4_syn_max_topk_eff_rf,0.12,7335,0.37701977327331443,0.4163651292822374,0.10435886602796351
codex-l,balanced4_syn_max_topk_eff_rf,0.14,8558,0.38683516268427964,0.42233017985347165,0.09175747344912821
codex-l,balanced4_syn_max_topk_eff_rf,0.16,9781,0.37914246439148325,0.4113348257268921,0.08490835070948077
codex-l,balanced4_syn_max_topk_eff_rf,0.18,11003,0.3678732115920853,0.39721095621741775,0.07974960856313595
codex-l,balanced4_syn_max_topk_eff_rf,0.2,12226,0.34988784102142695,0.377873285276549,0.07998404338208553
codex-l,balanced4_syn_max_topk_eff_rf,0.22,13448,0.3501324458627699,0.3761276451698172,0.07424390288364124
codex-l,balanced4_syn_max_topk_eff_rf,0.24,14671,0.3522428055636128,0.37619625688605435,0.06800267015848438
codex-l,balanced4_syn_max_topk_eff_rf,0.26,15894,0.3533602030448712,0.3755383833050612,0.06276366175104808
codex-l,balanced4_syn_max_topk_eff_rf,0.28,17116,0.3538378745416638,0.37460700088887666,0.05869673045633017
codex-l,balanced4_syn_max_topk_eff_rf,0.3,18339,0.3530874512123035,0.3729316341360992,0.05620189235177264
codex-l,balanced4_syn_max_topk_eff_rf,0.32,19561,0.35376415797144095,0.3723998872737641,0.0526783985386885
codex-l,balanced4_syn_max_topk_eff_rf,0.34,20784,0.34749559167134453,0.36522660339092794,0.051025141453745704
codex-l,balanced4_syn_max_topk_eff_rf,0.36,22006,0.33957297025964606,0.35652860129423614,0.04993221639998424
codex-l,balanced4_syn_max_topk_eff_rf,0.38,23229,0.3339915503589241,0.3501781721736245,0.048464165627260636
codex-l,balanced4_syn_max_topk_eff_rf,0.4,24452,0.32988289303961577,0.345330600291045,0.0468278518752232
codex-l,balanced4_syn_max_topk_eff_rf,0.42,25674,0.3269605745662589,0.3419865210138568,0.04595644740204885
codex-l,balanced4_syn_max_topk_eff_rf,0.44,26897,0.3235661459286223,0.33794121317309844,0.044426981701748414
codex-l,balanced4_syn_max_topk_eff_rf,0.46,28119,0.3197382165966158,0.33357764719002564,0.043283629779138355
codex-l,balanced4_syn_max_topk_eff_rf,0.48,29342,0.3173140873562852,0.33048357435758224,0.04150300136693952
codex-l,balanced4_syn_max_topk_eff_rf,0.5,30564,0.31317491860632396,0.3258135747331151,0.040356539990606954
codex-l,balanced4_syn_max_topk_eff_rf,0.52,31787,0.3103487078741532,0.3224968201414884,0.039143427889705595
codex-l,balanced4_syn_max_topk_eff_rf,0.54,33010,0.3084200583550346,0.3202716031061093,0.038426634163436724
codex-l,balanced4_syn_max_topk_eff_rf,0.56,34232,0.3053850028811983,0.31687438400261664,0.03762261084539231
codex-l,balanced4_syn_max_topk_eff_rf,0.58,35455,0.3012321349404989,0.31244358841106173,0.03721865023722448
codex-l,balanced4_syn_max_topk_eff_rf,0.6,36677,0.3017361385732281,0.31259106962883293,0.03597491207693193
codex-l,balanced4_syn_max_topk_eff_rf,0.62,37900,0.30309125032521933,0.31358658491812613,0.03462763963540749
codex-l,balanced4_syn_max_topk_eff_rf,0.64,39123,0.30307696580048354,0.31320970307232415,0.03343288476271411
codex-l,balanced4_syn_max_topk_eff_rf,0.66,40345,0.3033928127957864,0.3131458504621174,0.03214656793104642
codex-l,balanced4_syn_max_topk_eff_rf,0.68,41568,0.3032531047450418,0.31267150091039186,0.03105787217996836
