dataset,aggregation,type_grouping,typed_test_mrr,relation,relation_name,num_test_samples,selected_stage,dependency_weight_source,dominant_rule_type,dominant_rule_support,dominant_rule_weight,dominant_rule_abs_delta,dominant_rule_impact,dominant_dep_type,dominant_dep_support,dominant_dep_weight,dominant_dep_abs_delta,dominant_dep_impact,rule_weight_B,rule_support_B,rule_abs_delta_B,rule_impact_B,rule_weight_U,rule_support_U,rule_abs_delta_U,rule_impact_U,rule_weight_Uc,rule_support_Uc,rule_abs_delta_Uc,rule_impact_Uc,rule_weight_Ud,rule_support_Ud,rule_abs_delta_Ud,rule_impact_Ud,dep_weight_BB,dep_support_BB,dep_abs_delta_BB,dep_impact_BB,dep_weight_BU,dep_support_BU,dep_abs_delta_BU,dep_impact_BU,dep_weight_UU,dep_support_UU,dep_abs_delta_UU,dep_impact_UU,dep_weight_B_Uc,dep_support_B_Uc,dep_abs_delta_B_Uc,dep_impact_B_Uc,dep_weight_B_Ud,dep_support_B_Ud,dep_abs_delta_B_Ud,dep_impact_B_Ud,dep_weight_Uc_Uc,dep_support_Uc_Uc,dep_abs_delta_Uc_Uc,dep_impact_Uc_Uc,dep_weight_Uc_Ud,dep_support_Uc_Ud,dep_abs_delta_Uc_Ud,dep_impact_Uc_Ud,dep_weight_Ud_Ud,dep_support_Ud_Ud,dep_abs_delta_Ud_Ud,dep_impact_Ud_Ud,rule_order_ud_lt_b_lt_uc
codex-l,tg_rd__pos_auto_sqrt__ri_conf__dn_per_rule_degree__dl1_1e-5,rd,0.334178,23,P530,315,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
codex-l,tg_rd__pos_auto_sqrt__ri_conf__dn_per_rule_degree__dl1_1e-5,rd,0.334178,24,P509,392,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
codex-l,tg_rd__pos_auto_sqrt__ri_conf__dn_per_rule_degree__dl1_1e-5,rd,0.334178,25,P495,337,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
codex-l,tg_rd__pos_auto_sqrt__ri_conf__dn_per_rule_degree__dl1_1e-5,rd,0.334178,26,P551,245,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
codex-l,tg_rd__pos_auto_sqrt__ri_conf__dn_per_rule_degree__dl1_1e-5,rd,0.334178,27,P113,20,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
codex-l,tg_rd__pos_auto_sqrt__ri_conf__dn_per_rule_degree__dl1_1e-5,rd,0.334178,28,P37,111,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
codex-l,tg_rd__pos_auto_sqrt__ri_conf__dn_per_rule_degree__dl1_1e-5,rd,0.334178,29,P840,155,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
codex-l,tg_rd__pos_auto_sqrt__ri_conf__dn_per_rule_degree__dl1_1e-5,rd,0.334178,30,P36,46,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
codex-l,tg_rd__pos_auto_sqrt__ri_conf__dn_per_rule_degree__dl1_1e-5,rd,0.334178,31,P172,197,rule_only,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
codex-l,tg_rd__pos_auto_sqrt__ri_conf__dn_per_rule_degree__dl1_1e-5,rd,0.334178,32,P54,38,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
codex-l,tg_rd__pos_auto_sqrt__ri_conf__dn_per_rule_degree__dl1_1e-5,rd,0.334178,33,P407,50,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
codex-l,tg_rd__pos_auto_sqrt__ri_conf__dn_per_rule_degree__dl1_1e-5,rd,0.334178,34,P2348,35,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
codex-l,tg_rd__pos_auto_sqrt__ri_conf__dn_per_rule_degree__dl1_1e-5,rd,0.334178,35,P159,32,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
codex-l,tg_rd__pos_auto_sqrt__ri_conf__dn_per_rule_degree__dl1_1e-5,rd,0.334178,36,P40,84,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
codex-l,tg_rd__pos_auto_sqrt__ri_conf__dn_per_rule_degree__dl1_1e-5,rd,0.334178,37,P641,185,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
codex-l,tg_rd__pos_auto_sqrt__ri_conf__dn_per_rule_degree__dl1_1e-5,rd,0.334178,38,P1050,35,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
codex-l,tg_rd__pos_auto_sqrt__ri_conf__dn_per_rule_degree__dl1_1e-5,rd,0.334178,39,P135,51,rule_only,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
codex-l,tg_rd__pos_auto_sqrt__ri_conf__dn_per_rule_degree__dl1_1e-5,rd,0.334178,40,P57,78,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
codex-l,tg_rd__pos_auto_sqrt__ri_conf__dn_per_rule_degree__dl1_1e-5,rd,0.334178,41,P2283,6,rule_only,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
codex-l,tg_rd__pos_auto_sqrt__ri_conf__dn_per_rule_degree__dl1_1e-5,rd,0.334178,42,P112,15,rule_only,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
codex-l,tg_rd__pos_auto_sqrt__ri_conf__dn_per_rule_degree__dl1_1e-5,rd,0.334178,43,P749,18,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
codex-l,tg_rd__pos_auto_sqrt__ri_conf__dn_per_rule_degree__dl1_1e-5,rd,0.334178,44,P30,54,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
codex-l,tg_rd__pos_auto_sqrt__ri_conf__dn_per_rule_degree__dl1_1e-5,rd,0.334178,45,P466,4,rule_only,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
codex-l,tg_rd__pos_auto_sqrt__ri_conf__dn_per_rule_degree__dl1_1e-5,rd,0.334178,46,P4552,19,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
codex-l,tg_rd__pos_auto_sqrt__ri_conf__dn_per_rule_degree__dl1_1e-5,rd,0.334178,47,P780,6,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
codex-l,tg_rd__pos_auto_sqrt__ri_conf__dn_per_rule_degree__dl1_1e-5,rd,0.334178,48,P361,69,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
codex-l,tg_rd__pos_auto_sqrt__ri_conf__dn_per_rule_degree__dl1_1e-5,rd,0.334178,49,P123,7,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
codex-l,tg_rd__pos_auto_sqrt__ri_conf__dn_per_rule_degree__dl1_1e-5,rd,0.334178,50,P2176,3,rule_only,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
codex-l,tg_rd__pos_auto_sqrt__ri_conf__dn_per_rule_degree__dl1_1e-5,rd,0.334178,51,P452,7,rule_only,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
codex-l,tg_rd__pos_auto_sqrt__ri_conf__dn_per_rule_degree__dl1_1e-5,rd,0.334178,52,P138,21,rule_only,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
codex-l,tg_rd__pos_auto_sqrt__ri_conf__dn_per_rule_degree__dl1_1e-5,rd,0.334178,53,P451,27,rule_only,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
codex-l,tg_rd__pos_auto_sqrt__ri_conf__dn_per_rule_degree__dl1_1e-5,rd,0.334178,54,P114,1,rule_only,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
codex-l,tg_rd__pos_auto_sqrt__ri_conf__dn_per_rule_degree__dl1_1e-5,rd,0.334178,55,P170,28,rule_only,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
codex-l,tg_rd__pos_auto_sqrt__ri_conf__dn_per_rule_degree__dl1_1e-5,rd,0.334178,56,P1454,2,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
codex-l,tg_rd__pos_auto_sqrt__ri_conf__dn_per_rule_degree__dl1_1e-5,rd,0.334178,57,P50,11,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
codex-l,tg_rd__pos_auto_sqrt__ri_conf__dn_per_rule_degree__dl1_1e-5,rd,0.334178,58,P488,4,rule_only,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
codex-l,tg_rd__pos_auto_sqrt__ri_conf__dn_per_rule_degree__dl1_1e-5,rd,0.334178,59,P1995,4,rule_only,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
codex-l,tg_rd__pos_auto_sqrt__ri_conf__dn_per_rule_degree__dl1_1e-5,rd,0.334178,60,P84,2,rule_only,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
codex-l,tg_rd__pos_auto_sqrt__ri_conf__dn_per_rule_degree__dl1_1e-5,rd,0.334178,61,P169,1,rule_only,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
codex-l,tg_rd__pos_auto_sqrt__ri_conf__dn_per_rule_degree__dl1_1e-5,rd,0.334178,62,P1056,0,rule_only,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
codex-l,tg_rd__pos_auto_sqrt__ri_conf__dn_per_rule_degree__dl1_1e-5,rd,0.334178,63,P149,2,rule_only,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
codex-l,tg_rd__pos_auto_sqrt__ri_conf__dn_per_rule_degree__dl1_1e-5,rd,0.334178,64,P194,0,rule_only,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAGO3-10,structural_dep_scale,mixed,0.577961,0,isLocatedIn,411,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAGO3-10,structural_dep_scale,mixed,0.577961,1,playsFor,1492,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAGO3-10,structural_dep_scale,mixed,0.577961,2,isAffiliatedTo,1673,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAGO3-10,structural_dep_scale,mixed,0.577961,3,diedIn,49,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAGO3-10,structural_dep_scale,mixed,0.577961,4,actedIn,173,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAGO3-10,structural_dep_scale,mixed,0.577961,5,graduatedFrom,42,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAGO3-10,structural_dep_scale,mixed,0.577961,6,wasBornIn,210,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAGO3-10,structural_dep_scale,mixed,0.577961,7,hasGender,297,rule_only,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAGO3-10,structural_dep_scale,mixed,0.577961,8,happenedIn,21,rule_only,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAGO3-10,structural_dep_scale,mixed,0.577961,9,hasMusicalRole,36,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAGO3-10,structural_dep_scale,mixed,0.577961,10,isConnectedTo,150,rule_only,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAGO3-10,structural_dep_scale,mixed,0.577961,11,isMarriedTo,17,rule_only,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAGO3-10,structural_dep_scale,mixed,0.577961,12,participatedIn,19,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAGO3-10,structural_dep_scale,mixed,0.577961,13,hasOfficialLanguage,2,rule_only,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAGO3-10,structural_dep_scale,mixed,0.577961,14,hasWonPrize,111,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAGO3-10,structural_dep_scale,mixed,0.577961,15,influences,47,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAGO3-10,structural_dep_scale,mixed,0.577961,16,worksAt,15,rule_only,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAGO3-10,structural_dep_scale,mixed,0.577961,17,created,49,rule_only,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAGO3-10,structural_dep_scale,mixed,0.577961,18,edited,22,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAGO3-10,structural_dep_scale,mixed,0.577961,19,directed,30,rule_only,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAGO3-10,structural_dep_scale,mixed,0.577961,20,hasAcademicAdvisor,5,rule_only,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAGO3-10,structural_dep_scale,mixed,0.577961,21,imports,0,rule_only,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAGO3-10,structural_dep_scale,mixed,0.577961,22,isPoliticianOf,10,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAGO3-10,structural_dep_scale,mixed,0.577961,23,wroteMusicFor,32,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAGO3-10,structural_dep_scale,mixed,0.577961,24,isInterestedIn,2,rule_only,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAGO3-10,structural_dep_scale,mixed,0.577961,25,isCitizenOf,15,rule_only,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAGO3-10,structural_dep_scale,mixed,0.577961,26,hasChild,24,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAGO3-10,structural_dep_scale,mixed,0.577961,27,isLeaderOf,4,rule_only,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAGO3-10,structural_dep_scale,mixed,0.577961,28,dealsWith,7,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAGO3-10,structural_dep_scale,mixed,0.577961,29,livesIn,11,rule_only,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAGO3-10,structural_dep_scale,mixed,0.577961,30,hasCapital,13,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAGO3-10,structural_dep_scale,mixed,0.577961,31,hasNeighbor,2,rule_only,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAGO3-10,structural_dep_scale,mixed,0.577961,32,exports,3,rule_only,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAGO3-10,structural_dep_scale,mixed,0.577961,33,owns,5,rule_only,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAGO3-10,structural_dep_scale,mixed,0.577961,34,hasCurrency,0,rule_only,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAGO3-10,structural_dep_scale,mixed,0.577961,35,hasWebsite,1,rule_only,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAGO3-10,structural_dep_scale,mixed,0.577961,36,isKnownFor,0,rule_only,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hetionet,dep_scale_surprisal_init,mixed,0.378467,0,AdG,10464,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hetionet,dep_scale_surprisal_init,mixed,0.378467,1,AeG,53477,rule_only,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hetionet,dep_scale_surprisal_init,mixed,0.378467,2,AuG,10036,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hetionet,dep_scale_surprisal_init,mixed,0.378467,3,CbG,1068,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hetionet,dep_scale_surprisal_init,mixed,0.378467,4,CcSE,13524,rule_only,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hetionet,dep_scale_surprisal_init,mixed,0.378467,5,CrC,663,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hetionet,dep_scale_surprisal_init,mixed,0.378467,6,CtD,71,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hetionet,dep_scale_surprisal_init,mixed,0.378467,7,CuG,1920,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hetionet,dep_scale_surprisal_init,mixed,0.378467,8,CdG,2134,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hetionet,dep_scale_surprisal_init,mixed,0.378467,9,CpD,33,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hetionet,dep_scale_surprisal_init,mixed,0.378467,10,DaG,1302,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hetionet,dep_scale_surprisal_init,mixed,0.378467,11,DdG,777,rule_only,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hetionet,dep_scale_surprisal_init,mixed,0.378467,12,DlA,366,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hetionet,dep_scale_surprisal_init,mixed,0.378467,13,DpS,344,rule_only,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hetionet,dep_scale_surprisal_init,mixed,0.378467,14,DrD,62,rule_only,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hetionet,dep_scale_surprisal_init,mixed,0.378467,15,DuG,764,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hetionet,dep_scale_surprisal_init,mixed,0.378467,16,GiG,14560,rule_only,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hetionet,dep_scale_surprisal_init,mixed,0.378467,17,GpCC,7150,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hetionet,dep_scale_surprisal_init,mixed,0.378467,18,GcG,5251,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hetionet,dep_scale_surprisal_init,mixed,0.378467,19,GpBP,55675,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hetionet,dep_scale_surprisal_init,mixed,0.378467,20,GpMF,9629,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hetionet,dep_scale_surprisal_init,mixed,0.378467,21,GpPW,8361,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hetionet,dep_scale_surprisal_init,mixed,0.378467,22,Gr>G,27325,rule_only,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hetionet,dep_scale_surprisal_init,mixed,0.378467,23,PCiC,64,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
