dataset,feature,sort_direction,full_gain_pt,best_coverage_ge_20,best_n,best_threshold,best_mrr_stage1,best_mrr_stage2,best_delta_mrr,best_gain_pt,gain_lift_vs_full
WN18RR,redundancy_weight_top10_sum,asc,0.005345182455693598,0.38,2301,0.0,0.1859520735290832,0.1871585098783674,0.0012064363492842178,0.006487888660706487,0.0011427062050128889
WN18RR,redundancy_weight_top1_mean,asc,0.005345182455693598,0.38,2301,0.0,0.1859520735290832,0.1871585098783674,0.0012064363492842178,0.006487888660706487,0.0011427062050128889
WN18RR,redundancy_weight_top1_sum,asc,0.005345182455693598,0.38,2301,0.0,0.1859520735290832,0.1871585098783674,0.0012064363492842178,0.006487888660706487,0.0011427062050128889
WN18RR,redundancy_weight_top3_mean,asc,0.005345182455693598,0.38,2301,0.0,0.1859520735290832,0.1871585098783674,0.0012064363492842178,0.006487888660706487,0.0011427062050128889
WN18RR,redundancy_weight_top3_sum,asc,0.005345182455693598,0.38,2301,0.0,0.1859520735290832,0.1871585098783674,0.0012064363492842178,0.006487888660706487,0.0011427062050128889
WN18RR,redundancy_weight_top5_mean,asc,0.005345182455693598,0.38,2301,0.0,0.1859520735290832,0.1871585098783674,0.0012064363492842178,0.006487888660706487,0.0011427062050128889
WN18RR,redundancy_weight_top5_sum,asc,0.005345182455693598,0.38,2301,0.0,0.1859520735290832,0.1871585098783674,0.0012064363492842178,0.006487888660706487,0.0011427062050128889
WN18RR,sum_negative_dep,asc,0.005345182455693598,0.38,2301,0.0,0.1859520735290832,0.1871585098783674,0.0012064363492842178,0.006487888660706487,0.0011427062050128889
WN18RR,sum_positive_dep,asc,0.005345182455693598,0.38,2301,0.0,0.1859520735290832,0.1871585098783674,0.0012064363492842178,0.006487888660706487,0.0011427062050128889
WN18RR,syn_rule_ratio,asc,0.005345182455693598,0.38,2301,0.0,0.1859520735290832,0.1871585098783674,0.0012064363492842178,0.006487888660706487,0.0011427062050128889
WN18RR,synergy_weight_max,asc,0.005345182455693598,0.38,2301,0.0,0.1859520735290832,0.1871585098783674,0.0012064363492842178,0.006487888660706487,0.0011427062050128889
WN18RR,synergy_weight_mean,asc,0.005345182455693598,0.38,2301,0.0,0.1859520735290832,0.1871585098783674,0.0012064363492842178,0.006487888660706487,0.0011427062050128889
WN18RR,synergy_weight_top10_mean,asc,0.005345182455693598,0.38,2301,0.0,0.1859520735290832,0.1871585098783674,0.0012064363492842178,0.006487888660706487,0.0011427062050128889
WN18RR,synergy_weight_top10_sum,asc,0.005345182455693598,0.38,2301,0.0,0.1859520735290832,0.1871585098783674,0.0012064363492842178,0.006487888660706487,0.0011427062050128889
WN18RR,synergy_weight_top1_mean,asc,0.005345182455693598,0.38,2301,0.0,0.1859520735290832,0.1871585098783674,0.0012064363492842178,0.006487888660706487,0.0011427062050128889
WN18RR,synergy_weight_top1_sum,asc,0.005345182455693598,0.38,2301,0.0,0.1859520735290832,0.1871585098783674,0.0012064363492842178,0.006487888660706487,0.0011427062050128889
WN18RR,synergy_weight_top3_mean,asc,0.005345182455693598,0.38,2301,0.0,0.1859520735290832,0.1871585098783674,0.0012064363492842178,0.006487888660706487,0.0011427062050128889
WN18RR,synergy_weight_top3_sum,asc,0.005345182455693598,0.38,2301,0.0,0.1859520735290832,0.1871585098783674,0.0012064363492842178,0.006487888660706487,0.0011427062050128889
WN18RR,synergy_weight_top5_mean,asc,0.005345182455693598,0.38,2301,0.0,0.1859520735290832,0.1871585098783674,0.0012064363492842178,0.006487888660706487,0.0011427062050128889
WN18RR,synergy_weight_top5_sum,asc,0.005345182455693598,0.38,2301,0.0,0.1859520735290832,0.1871585098783674,0.0012064363492842178,0.006487888660706487,0.0011427062050128889
WN18RR,topk_redundancy,asc,0.005345182455693598,0.38,2301,0.0,0.1859520735290832,0.1871585098783674,0.0012064363492842178,0.006487888660706487,0.0011427062050128889
WN18RR,topk_synergy,asc,0.005345182455693598,0.38,2301,0.0,0.1859520735290832,0.1871585098783674,0.0012064363492842178,0.006487888660706487,0.0011427062050128889
WN18RR,topk_synergy_sum,asc,0.005345182455693598,0.38,2301,0.0,0.1859520735290832,0.1871585098783674,0.0012064363492842178,0.006487888660706487,0.0011427062050128889
WN18RR,unique_redundancy_edges,asc,0.005345182455693598,0.38,2301,0.0,0.1859520735290832,0.1871585098783674,0.0012064363492842178,0.006487888660706487,0.0011427062050128889
WN18RR,unique_synergy_edges,asc,0.005345182455693598,0.38,2301,0.0,0.1859520735290832,0.1871585098783674,0.0012064363492842178,0.006487888660706487,0.0011427062050128889
WN18RR,net_dep_mass,asc,0.005345182455692488,0.38,2301,0.0,0.1871595220406867,0.1883733533462974,0.001213831305610702,0.0064855439486901645,0.0011403614929976769
WN18RR,num_candidates,asc,0.005345182455702258,0.36,2180,100.0,0.21009090757020846,0.2113987396977807,0.0013078321275722393,0.006225077242503652,0.000879894786801394
WN18RR,avg_candidate_dep_score,asc,0.00534518245569604,0.42,2543,0.0,0.20190287291390147,0.20315720196243867,0.0012543290485372005,0.0062125369017016485,0.0008673544460056082
WN18RR,rule_mass,desc,0.005345182455704034,0.2,1211,30.086974201911566,0.5733088334076452,0.5767985322895192,0.003489698881874004,0.006086944206200151,0.0007417617504961171
WN18RR,avg_stage2_score,desc,0.00534518245574489,0.22,1332,0.0397152696441709,0.7033147136142418,0.7072739388582653,0.003959225244023479,0.005629379234336707,0.00028419677859181647
WN18RR,avg_stage1_score,desc,0.005345182455745112,0.2,1211,0.0423255994575434,0.6961009756157256,0.6999968274699608,0.003895851854235244,0.005596676331029782,0.0002514938752846696
WN18RR,max_stage1_score,desc,0.005345182455743114,0.76,4602,0.0062166085909715,0.6376718702216557,0.641183682761541,0.003511812539885306,0.005507240798727109,0.00016205834298399502
WN18RR,s1_top1,desc,0.005345182455743114,0.76,4602,0.0062166085909715,0.6376718702216557,0.641183682761541,0.003511812539885306,0.005507240798727109,0.00016205834298399502
WN18RR,max_stage2_score,desc,0.005345182455743336,0.74,4481,0.0080284750252728,0.6517661143815742,0.655347459386686,0.003581345005111869,0.005494831544763601,0.00014964908902026508
WN18RR,s1_margin,desc,0.005345182455744224,0.82,4965,6.239360207935566e-05,0.5796093091984985,0.5827792927543689,0.0031699835558703926,0.0054691729507483355,0.00012399049500411152
WN18RR,stage1_top_margin,desc,0.005345182455744224,0.82,4965,6.239360207935566e-05,0.5796093091984985,0.5827792927543689,0.0031699835558703926,0.0054691729507483355,0.00012399049500411152
WN18RR,stage2_top_margin,desc,0.005345182455744002,0.92,5571,0.0,0.5283030041754884,0.53116615781324,0.002863153637751581,0.005419529351759156,7.434689601515387e-05
WN18RR,s1_norm_margin,desc,0.005345182455728681,0.92,5571,0.0,0.5283030041754799,0.531166157813223,0.0028631536377430322,0.005419529351742947,7.43468960142657e-05
WN18RR,max_rules_per_candidate,desc,0.0053451824557018135,0.98,5934,2.0,0.5148967769403248,0.5176506636533357,0.0027538867130109113,0.00534842484230591,3.242386604096481e-06
WN18RR,effective_candidates,asc,0.005345182455750441,1.0,6055,106.93570556619112,0.5098022893664951,0.5125272756195183,0.0027249862530231983,0.005345182455750441,0.0
WN18RR,s1_entropy,asc,0.005345182455750441,1.0,6055,4.672227771300669,0.5098022893664951,0.5125272756195183,0.0027249862530231983,0.005345182455750441,0.0
WN18RR,rule_weight_max,desc,0.00534518245574378,1.0,6055,0.0009980040748513,0.5098022893665006,0.5125272756195205,0.0027249862530198676,0.00534518245574378,0.0
WN18RR,rule_weight_top1_mean,desc,0.00534518245574378,1.0,6055,0.0009980040748513,0.5098022893665006,0.5125272756195205,0.0027249862530198676,0.00534518245574378,0.0
WN18RR,rule_weight_top1_sum,desc,0.00534518245574378,1.0,6055,0.0009980040748513,0.5098022893665006,0.5125272756195205,0.0027249862530198676,0.00534518245574378,0.0
WN18RR,top1_rule_weight,desc,0.00534518245574378,1.0,6055,0.0009980040748513,0.5098022893665006,0.5125272756195205,0.0027249862530198676,0.00534518245574378,0.0
WN18RR,weak_rule_score,asc,0.00534518245574378,1.0,6055,0.9990019959251488,0.5098022893665005,0.5125272756195204,0.0027249862530198676,0.00534518245574378,0.0
WN18RR,rule_weight_top3_mean,desc,0.005345182455742226,1.0,6055,0.0009980040748513,0.5098022893664993,0.5125272756195183,0.0027249862530189795,0.005345182455742226,0.0
WN18RR,rule_weight_top3_sum,desc,0.005345182455742226,1.0,6055,0.0009980040748513,0.5098022893664994,0.5125272756195185,0.0027249862530190905,0.005345182455742226,0.0
WN18RR,topk_rule_weight,desc,0.005345182455742226,1.0,6055,0.0009980040748513,0.5098022893664993,0.5125272756195183,0.0027249862530189795,0.005345182455742226,0.0
WN18RR,rule_dominance_ratio,desc,0.005345182455741115,1.0,6055,0.001514743076581,0.5098022893664882,0.5125272756195066,0.0027249862530184243,0.005345182455741115,0.0
WN18RR,rule_weight_top10_mean,desc,0.005345182455739561,1.0,6055,0.0009980040748513,0.5098022893664913,0.512527275619509,0.002724986253017647,0.005345182455739561,0.0
WN18RR,rule_weight_top10_sum,desc,0.005345182455739561,1.0,6055,0.0009980040748513,0.5098022893664914,0.5125272756195091,0.002724986253017647,0.005345182455739561,0.0
WN18RR,rule_weight_top5_mean,desc,0.005345182455737341,1.0,6055,0.0009980040748513,0.5098022893664962,0.5125272756195127,0.002724986253016537,0.005345182455737341,0.0
WN18RR,rule_weight_top5_sum,desc,0.005345182455737341,1.0,6055,0.0009980040748513,0.5098022893664964,0.512527275619513,0.002724986253016537,0.005345182455737341,0.0
WN18RR,num_rule_nodes,desc,0.005345182455706032,1.0,6055,1.0,0.5098022893664902,0.5125272756194907,0.0027249862530005498,0.005345182455706032,0.0
WN18RR,num_rules,desc,0.005345182455706032,1.0,6055,1.0,0.5098022893664902,0.5125272756194907,0.0027249862530005498,0.005345182455706032,0.0
WN18RR,query_num_nodes,desc,0.005345182455706032,1.0,6055,1.0,0.5098022893664902,0.5125272756194907,0.0027249862530005498,0.005345182455706032,0.0
WN18RR,num_candidate_rule_edges,desc,0.005345182455695374,1.0,6055,1.0,0.5098022893664901,0.5125272756194852,0.0027249862529951097,0.005345182455695374,0.0
WN18RR,avg_rules_per_candidate,desc,0.005345182455695152,1.0,6055,1.0,0.5098022893664901,0.5125272756194851,0.0027249862529949986,0.005345182455695152,0.0
YAGO3-10,max_stage2_score,asc,0.03342845900342617,0.2,1995,0.1193113787096314,0.21005773408218367,0.22406380654601568,0.014006072463832009,0.06667725197089025,0.03324879296746408
YAGO3-10,stage2_top_margin,asc,0.03342845900345415,0.22,2194,0.0049484581760338,0.2829853577689891,0.30024319491453,0.01725783714554091,0.06098491201664613,0.027556453013191984
YAGO3-10,num_dependencies,desc,0.033428459003383315,0.2,1995,137.0,0.4377707875567551,0.46323241075265487,0.025461623195899785,0.05816199691624879,0.024733537912865478
YAGO3-10,num_dependency_edges,desc,0.033428459003383315,0.2,1995,137.0,0.4377707875567551,0.46323241075265487,0.025461623195899785,0.05816199691624879,0.024733537912865478
YAGO3-10,query_num_edges,desc,0.033428459003383315,0.2,1995,137.0,0.4377707875567551,0.46323241075265487,0.025461623195899785,0.05816199691624879,0.024733537912865478
YAGO3-10,max_stage1_score,asc,0.03342845900342084,0.28,2793,0.2885145190282427,0.28499755336880056,0.30153506415661996,0.0165375107878194,0.05802685178289613,0.024598392779475287
YAGO3-10,s1_top1,asc,0.03342845900342084,0.28,2793,0.2885145190282427,0.28499755336880056,0.30153506415661996,0.0165375107878194,0.05802685178289613,0.024598392779475287
YAGO3-10,rule_dominance_ratio,asc,0.03342845900340108,0.22,2194,0.0081407151613914,0.22388275933908697,0.23629552198789472,0.012412762648807751,0.055443137673713005,0.022014678670311927
YAGO3-10,effective_candidates,desc,0.03342845900338087,0.36,3591,99.95008819952128,0.3256286336692394,0.343399357753196,0.017770724083956635,0.05457359165167097,0.0211451326482901
YAGO3-10,s1_entropy,desc,0.03342845900338087,0.36,3591,4.604670943382451,0.3256286336692394,0.343399357753196,0.017770724083956635,0.05457359165167097,0.0211451326482901
YAGO3-10,num_pos_dep,desc,0.03342845900339575,0.2,1995,82.0,0.5442399684691496,0.5738180118206337,0.029578043351484173,0.054347429562518146,0.020918970559122396
YAGO3-10,unique_synergy_edges,desc,0.03342845900339575,0.2,1995,82.0,0.5442399684691496,0.5738180118206337,0.029578043351484173,0.054347429562518146,0.020918970559122396
YAGO3-10,synergy_weight_top10_mean,desc,0.03342845900341729,0.2,1995,2.89238,0.7751865015989848,0.8150311985444346,0.03984469694544979,0.05140014288595296,0.01797168388253567
YAGO3-10,synergy_weight_top10_sum,desc,0.03342845900341662,0.2,1995,28.9238,0.7751865015989848,0.8150311985444346,0.03984469694544979,0.05140014288595296,0.017971683882536338
YAGO3-10,synergy_weight_top5_mean,desc,0.033428459003420175,0.22,2194,2.920498,0.7723148159852494,0.8110742908644664,0.03875947487921694,0.050186108147842745,0.01675764914442257
YAGO3-10,synergy_weight_top5_sum,desc,0.033428459003419064,0.22,2194,14.60249,0.7723148159852494,0.8110742908644664,0.03875947487921694,0.050186108147842745,0.01675764914442368
YAGO3-10,net_dep_mass,desc,0.03342845900339553,0.22,2194,75.75738,0.7187675588714529,0.7544093733129859,0.035641814441532915,0.04958739998991413,0.0161589409865186
YAGO3-10,synergy_weight_top3_mean,desc,0.0334284590034204,0.24,2394,2.920236666666667,0.7600379455828887,0.7976655080030898,0.037627562420201044,0.049507478723767706,0.01607901972034731
YAGO3-10,synergy_weight_top3_sum,desc,0.0334284590034204,0.24,2394,8.76071,0.7600379455828887,0.7976655080030898,0.037627562420201044,0.049507478723767706,0.01607901972034731
YAGO3-10,topk_synergy,desc,0.0334284590034204,0.24,2394,2.920236666666667,0.7600379455828887,0.7976655080030898,0.037627562420201044,0.049507478723767706,0.01607901972034731
YAGO3-10,topk_synergy_sum,desc,0.0334284590034204,0.24,2394,8.76071,0.7600379455828887,0.7976655080030898,0.037627562420201044,0.049507478723767706,0.01607901972034731
YAGO3-10,redundancy_weight_top10_sum,desc,0.03342845900340019,0.2,1995,5.82132,0.5015857545730994,0.5263921201009324,0.024806365527832996,0.04945588127586631,0.01602742227246612
YAGO3-10,rule_mass,desc,0.03342845900340019,0.2,1995,198.57046070860451,0.36852684945529146,0.386629111845505,0.018102262390213564,0.049120606590727256,0.015692147587327065
YAGO3-10,pos_mass,desc,0.03342845900339686,0.2,1995,86.30987,0.6867243661757232,0.7204371275328814,0.03371276135715817,0.04909212927000106,0.0156636702666042
YAGO3-10,abs_dep_mass,desc,0.03342845900338953,0.2,1995,106.65514,0.579691940453714,0.6081452961953653,0.02845335574165131,0.04908358001213786,0.01565512100874833
YAGO3-10,num_candidates,desc,0.03342845900335312,0.2,1995,100.0,0.4237891774991337,0.4444410466977897,0.020651869198656025,0.04873146907744763,0.015303010074094514
YAGO3-10,max_rules_per_candidate,desc,0.033428459003384425,0.24,2394,38.0,0.4315600652270318,0.4525174702655227,0.020957405038490917,0.04856196559212633,0.015133506588741907
YAGO3-10,synergy_weight_max,desc,0.033428459003417954,0.24,2394,2.95071,0.7535416944969451,0.7898701859453563,0.036328491448411215,0.04821032693176153,0.014781867928343573
YAGO3-10,synergy_weight_top1_mean,desc,0.033428459003417954,0.24,2394,2.95071,0.7535416944969451,0.7898701859453563,0.036328491448411215,0.04821032693176153,0.014781867928343573
YAGO3-10,synergy_weight_top1_sum,desc,0.033428459003417954,0.24,2394,2.95071,0.7535416944969451,0.7898701859453563,0.036328491448411215,0.04821032693176153,0.014781867928343573
YAGO3-10,max_negative_dep,desc,0.033428459003376654,0.28,2793,24.0,0.5005700710708324,0.524690357998278,0.02412028692744561,0.04818563538137011,0.014757176377993453
YAGO3-10,avg_negative_dep,desc,0.03342845900340574,0.4,3990,7.42,0.6731976089832689,0.7054659466454788,0.032268337662209934,0.04793293563675127,0.014504476633345531
YAGO3-10,neg_mass,desc,0.033428459003399524,0.2,1995,12.49454,0.40839937630219286,0.42792048342438815,0.01952110712219529,0.047799062033216044,0.01437060302981652
YAGO3-10,num_candidate_rule_edges,desc,0.03342845900340352,0.3,2993,1999.0,0.537619854749172,0.5632997890861882,0.025679934337016208,0.04776597089963741,0.01433751189623389
YAGO3-10,sum_positive_dep,desc,0.03342845900338154,0.28,2793,900.0,0.6602613540544493,0.6916728984500895,0.0314115443956402,0.047574410046494764,0.014145951043113225
YAGO3-10,avg_positive_dep,desc,0.03342845900337754,0.28,2793,8.98,0.659934108244248,0.6912923643104186,0.0313582560661706,0.04751725312334454,0.014088794119966996
YAGO3-10,sum_negative_dep,desc,0.03342845900340774,0.4,3990,744.0,0.6724703732593366,0.7044202094149653,0.03194983615562874,0.04751114313151672,0.01408268412810898
YAGO3-10,num_neg_dep,desc,0.033428459003405075,0.2,1995,48.0,0.4655511317538478,0.4876562105400798,0.02210507878623197,0.04748152733075006,0.014053068327344986
YAGO3-10,unique_redundancy_edges,desc,0.033428459003405075,0.2,1995,48.0,0.4655511317538478,0.4876562105400798,0.02210507878623197,0.04748152733075006,0.014053068327344986
YAGO3-10,avg_stage2_score,asc,0.033428459003380206,0.26,2594,0.0063324730661371,0.4860947731816346,0.5091101922299534,0.023015419048318775,0.04734759622629969,0.013919137222919487
YAGO3-10,redundancy_weight_top10_mean,desc,0.033428459003401745,0.22,2194,0.582678,0.5452986088492858,0.5709131702407636,0.025614561391477775,0.04697345816731646,0.013544999163914717
YAGO3-10,max_positive_dep,desc,0.03342845900337954,0.24,2394,30.0,0.5367580460172227,0.5619109478807188,0.02515290186349617,0.04686078215339706,0.013432323150017522
YAGO3-10,avg_rules_per_candidate,desc,0.033428459003386646,0.3,2993,20.02,0.5403212735672304,0.5653073578511382,0.024986084283907806,0.04624301412185439,0.012814555118467741
YAGO3-10,syn_rule_ratio,desc,0.03342845900338132,0.2,1995,0.7248153106512499,0.7935068306531576,0.8294459036114326,0.03593907295827492,0.04529144749603797,0.011862988492656656
YAGO3-10,dep_rule_ratio,desc,0.0334284590033862,0.2,1995,0.7816153722616711,0.7930004374697717,0.8288486945254908,0.035848257055719146,0.045205847767373575,0.011777388763987373
YAGO3-10,avg_candidate_dep_score,asc,0.03342845900340974,0.22,2194,-1.7944221729999998,0.846327933380007,0.8844988704845202,0.03817093710451325,0.04510182826185205,0.011673369258442312
