dataset,aggregation,relation,relation_name,train_triple_count,valid_triple_count,test_triple_count,stage1_mrr,final_test_mrr,abs_gain,rel_gain_pct,gain_bucket,selected_stage,dependency_stage_attempted,dependency_stage_accepted,valid_stage1_mrr,valid_stage2_mrr,valid_gain,num_relation_rules,num_relation_dependencies,num_relation_rule_types,num_relation_dependency_types,num_relation_dependency_type_source_pairs,parsed_total_rules,B_rule_count,Uc_rule_count,Ud_rule_count,Z_rule_count,B_ratio,Uc_ratio,Ud_ratio,filtered_synergy_count,filtered_redundancy_count,filtered_dep_total,filtered_dep_per_rule,dep_per_rule,stage1_headroom,rule_weight_B,rule_weight_U,rule_weight_Uc,rule_weight_Ud,dep_weight_BB,dep_weight_BU,dep_weight_UU,dep_weight_B_Uc,dep_weight_B_Ud,dep_weight_Uc_Uc,dep_weight_Uc_Ud,dep_weight_Ud_Ud,stage1_bucket,dep_density_bucket
FB15k-237,structural_r2d3,197.00000,/government/governmental_body/members./government/government_position_held/legislative_sessions,101.00000,8.00000,12.00000,0.97917,0.97917,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,1.00000,1.00000,0.00000,352.00000,704.00000,2.00000,0.00000,0.00000,352.00000,10.00000,328.00000,14.00000,0.00000,0.02841,0.93182,0.03977,0.00000,704.00000,704.00000,2.00000,2.00000,0.02083,0.72576,0.70977,,,,,1.00000,,,,,,"[0.6,1.0]",Q3
FB15k-237,structural_r2d3,198.00000,/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_language,208.00000,15.00000,21.00000,0.66070,0.67453,0.01383,2.09249,neutral,dependency,1.00000,1.00000,0.61381,0.70073,0.08692,460.00000,1183.00000,2.00000,3.00000,1183.00000,460.00000,132.00000,190.00000,137.00000,1.00000,0.28696,0.41304,0.29783,920.00000,263.00000,1183.00000,2.57174,2.57174,0.33930,0.94473,0.96693,,,1.06342,1.05366,1.05599,,,,,,"[0.6,1.0]",Q4
FB15k-237,structural_r2d3,199.00000,/organization/organization/place_founded,104.00000,13.00000,16.00000,0.09397,0.09397,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.03403,0.03403,0.00000,32.00000,3.00000,2.00000,0.00000,0.00000,32.00000,16.00000,4.00000,12.00000,0.00000,0.50000,0.12500,0.37500,3.00000,0.00000,3.00000,0.09375,0.09375,0.90603,1.16524,1.42287,,,,,1.00000,,,,,,"[0.0,0.2)",Q1
FB15k-237,structural_r2d3,200.00000,/base/eating/practicer_of_diet/diet,137.00000,17.00000,11.00000,0.41669,0.41669,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.46454,0.46454,0.00000,292.00000,89.00000,2.00000,0.00000,0.00000,292.00000,49.00000,137.00000,105.00000,1.00000,0.16781,0.46918,0.35959,84.00000,5.00000,89.00000,0.30479,0.30479,0.58331,0.92402,0.92498,,,,1.00000,1.00000,,,,,,"[0.4,0.6)",Q2
FB15k-237,structural_r2d3,201.00000,/tv/tv_program/program_creator,144.00000,3.00000,2.00000,0.00014,0.00014,0.00000,0.00000,neutral,dependency,1.00000,1.00000,0.33399,0.33689,0.00290,170.00000,38.00000,1.00000,1.00000,38.00000,170.00000,170.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,31.00000,7.00000,38.00000,0.22353,0.22353,0.99986,0.91170,,,,1.02170,,,,,,,,"[0.0,0.2)",Q2
FB15k-237,structural_r2d3,202.00000,/people/deceased_person/place_of_burial,142.00000,15.00000,9.00000,0.23597,0.23599,0.00002,0.00990,neutral,dependency,1.00000,1.00000,0.23490,0.24045,0.00555,150.00000,9.00000,2.00000,2.00000,9.00000,150.00000,18.00000,39.00000,93.00000,0.00000,0.12000,0.26000,0.62000,9.00000,0.00000,9.00000,0.06000,0.06000,0.76403,0.87993,1.03913,,,,1.01128,1.01128,,,,,,"[0.2,0.4)",Q1
FB15k-237,structural_r2d3,203.00000,/film/film/release_date_s./film/film_regional_release_date/film_regional_debut_venue,246.00000,16.00000,20.00000,0.25819,0.26377,0.00558,2.16062,neutral,dependency,1.00000,1.00000,0.19414,0.19595,0.00181,762.00000,891.00000,2.00000,3.00000,891.00000,762.00000,51.00000,506.00000,205.00000,0.00000,0.06693,0.66404,0.26903,249.00000,642.00000,891.00000,1.16929,1.16929,0.74181,0.97459,0.97587,,,1.01960,1.02085,1.02413,,,,,,"[0.2,0.4)",Q3
FB15k-237,structural_r2d3,204.00000,/ice_hockey/hockey_team/current_roster./sports/sports_team_roster/position,121.00000,3.00000,4.00000,0.58800,0.58800,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.70123,0.70123,0.00000,89.00000,140.00000,2.00000,0.00000,0.00000,89.00000,20.00000,46.00000,23.00000,0.00000,0.22472,0.51685,0.25843,36.00000,104.00000,140.00000,1.57303,1.57303,0.41200,0.77675,0.78138,,,1.00000,1.00000,1.00000,,,,,,"[0.4,0.6)",Q3
FB15k-237,structural_r2d3,205.00000,/location/administrative_division/first_level_division_of,141.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.00000,0.00000,0.00000,498.00000,1864.00000,2.00000,0.00000,0.00000,498.00000,289.00000,141.00000,68.00000,0.00000,0.58032,0.28313,0.13655,996.00000,868.00000,1864.00000,3.74297,3.74297,1.00000,1.00000,1.00000,,,1.00000,1.00000,1.00000,,,,,,"[0.0,0.2)",Q4
FB15k-237,structural_r2d3,206.00000,/location/statistical_region/gdp_real./measurement_unit/adjusted_money_value/adjustment_currency,160.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.00000,0.00000,0.00000,1140.00000,4560.00000,2.00000,0.00000,0.00000,1140.00000,294.00000,787.00000,58.00000,1.00000,0.25789,0.69035,0.05088,2280.00000,2280.00000,4560.00000,4.00000,4.00000,1.00000,1.00000,1.00000,,,1.00000,1.00000,1.00000,,,,,,"[0.0,0.2)",Q4
FB15k-237,structural_r2d3,207.00000,/organization/organization/child./organization/organization_relationship/child,191.00000,20.00000,20.00000,0.22858,0.22858,0.00000,0.00000,neutral,dependency,1.00000,1.00000,0.09274,0.09380,0.00106,149.00000,31.00000,2.00000,3.00000,31.00000,149.00000,55.00000,28.00000,66.00000,0.00000,0.36913,0.18792,0.44295,31.00000,0.00000,31.00000,0.20805,0.20805,0.77142,0.98732,1.00255,,,1.01194,1.01049,1.01181,,,,,,"[0.2,0.4)",Q2
FB15k-237,structural_r2d3,208.00000,/business/business_operation/assets./measurement_unit/dated_money_value/currency,181.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.50007,0.50007,0.00000,502.00000,2008.00000,2.00000,0.00000,0.00000,502.00000,352.00000,118.00000,31.00000,1.00000,0.70120,0.23506,0.06175,1004.00000,1004.00000,2008.00000,4.00000,4.00000,1.00000,1.00000,1.00000,,,1.00000,1.00000,1.00000,,,,,,"[0.0,0.2)",Q4
FB15k-237,structural_r2d3,209.00000,/film/person_or_entity_appearing_in_film/films./film/personal_film_appearance/type_of_appearance,37.00000,5.00000,3.00000,0.50007,0.50007,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.50137,0.50137,0.00000,81.00000,1.00000,2.00000,0.00000,0.00000,81.00000,12.00000,28.00000,41.00000,0.00000,0.14815,0.34568,0.50617,1.00000,0.00000,1.00000,0.01235,0.01235,0.49993,1.00000,1.00000,,,,,1.00000,,,,,,"[0.4,0.6)",Q1
FB15k-237,structural_r2d3,210.00000,/time/event/instance_of_recurring_event,109.00000,14.00000,11.00000,0.81818,0.81818,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.97222,0.97222,0.00000,208.00000,418.00000,2.00000,0.00000,0.00000,208.00000,10.00000,188.00000,10.00000,0.00000,0.04808,0.90385,0.04808,2.00000,416.00000,418.00000,2.00962,2.00962,0.18182,1.00000,1.00000,,,,,1.00000,,,,,,"[0.6,1.0]",Q3
FB15k-237,structural_r2d3,211.00000,/tv/non_character_role/tv_regular_personal_appearances./tv/tv_regular_personal_appearance/person,90.00000,7.00000,7.00000,0.61368,0.61368,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.49374,0.49374,0.00000,182.00000,13.00000,2.00000,0.00000,0.00000,182.00000,36.00000,59.00000,87.00000,0.00000,0.19780,0.32418,0.47802,11.00000,2.00000,13.00000,0.07143,0.07143,0.38632,0.80302,0.98922,,,1.00000,,1.00000,,,,,,"[0.6,1.0]",Q1
FB15k-237,structural_r2d3,212.00000,/film/actor/film./film/performance/special_performance_type,180.00000,8.00000,16.00000,0.52015,0.52015,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.48130,0.48130,0.00000,294.00000,247.00000,2.00000,0.00000,0.00000,294.00000,60.00000,119.00000,114.00000,1.00000,0.20408,0.40476,0.38776,247.00000,0.00000,247.00000,0.84014,0.84014,0.47985,1.00000,1.00000,,,1.00000,,1.00000,,,,,,"[0.4,0.6)",Q3
FB15k-237,structural_r2d3,213.00000,/business/business_operation/operating_income./measurement_unit/dated_money_value/currency,198.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.50007,0.50007,0.00000,535.00000,2140.00000,2.00000,0.00000,0.00000,535.00000,378.00000,123.00000,33.00000,1.00000,0.70654,0.22991,0.06168,1070.00000,1070.00000,2140.00000,4.00000,4.00000,1.00000,1.00000,1.00000,,,1.00000,1.00000,1.00000,,,,,,"[0.0,0.2)",Q4
FB15k-237,structural_r2d3,214.00000,/people/ethnicity/languages_spoken,192.00000,21.00000,29.00000,0.34303,0.34122,-0.00181,-0.52779,neutral,dependency,1.00000,1.00000,0.32776,0.33944,0.01168,128.00000,204.00000,2.00000,3.00000,204.00000,128.00000,47.00000,22.00000,59.00000,0.00000,0.36719,0.17188,0.46094,197.00000,7.00000,204.00000,1.59375,1.59375,0.65697,0.98527,0.98522,,,1.01327,1.01317,1.01321,,,,,,"[0.2,0.4)",Q3
FB15k-237,structural_r2d3,215.00000,/base/americancomedy/celebrity_impressionist/celebrities_impersonated,121.00000,21.00000,8.00000,0.37193,0.37193,0.00000,0.00000,neutral,dependency,1.00000,1.00000,0.34816,0.34917,0.00100,183.00000,54.00000,2.00000,2.00000,54.00000,183.00000,31.00000,64.00000,88.00000,0.00000,0.16940,0.34973,0.48087,51.00000,3.00000,54.00000,0.29508,0.29508,0.62807,0.86165,0.99031,,,1.03616,,1.03602,,,,,,"[0.2,0.4)",Q2
FB15k-237,structural_r2d3,216.00000,/medicine/symptom/symptom_of,154.00000,12.00000,31.00000,0.32990,0.32260,-0.00729,-2.21125,neutral,dependency,1.00000,1.00000,0.28512,0.31180,0.02667,100.00000,47.00000,2.00000,3.00000,47.00000,100.00000,18.00000,39.00000,43.00000,0.00000,0.18000,0.39000,0.43000,36.00000,11.00000,47.00000,0.47000,0.47000,0.67010,0.97448,0.97467,,,1.02572,1.01785,1.02452,,,,,,"[0.2,0.4)",Q2
FB15k-237,structural_r2d3,217.00000,/education/university/fraternities_and_sororities,131.00000,10.00000,21.00000,0.49030,0.49030,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.51581,0.51581,0.00000,386.00000,886.00000,2.00000,0.00000,0.00000,386.00000,64.00000,243.00000,79.00000,0.00000,0.16580,0.62953,0.20466,772.00000,114.00000,886.00000,2.29534,2.29534,0.50970,0.92163,0.92129,,,1.00000,1.00000,1.00000,,,,,,"[0.4,0.6)",Q4
FB15k-237,structural_r2d3,218.00000,/location/statistical_region/places_exported_to./location/imports_and_exports/exported_to,172.00000,17.00000,13.00000,0.18620,0.18616,-0.00004,-0.02333,neutral,dependency,1.00000,1.00000,0.19911,0.19956,0.00045,2606.00000,4795.00000,2.00000,3.00000,4795.00000,2606.00000,468.00000,1618.00000,520.00000,0.00000,0.17959,0.62087,0.19954,3697.00000,1098.00000,4795.00000,1.83998,1.83998,0.81380,0.89465,0.88747,,,1.00160,1.00156,1.00160,,,,,,"[0.0,0.2)",Q3
FB15k-237,structural_r2d3,219.00000,/location/statistical_region/gdp_nominal./measurement_unit/dated_money_value/currency,220.00000,9.00000,4.00000,0.50929,0.50929,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.51297,0.51297,0.00000,1417.00000,3397.00000,2.00000,0.00000,0.00000,1417.00000,465.00000,884.00000,67.00000,1.00000,0.32816,0.62385,0.04728,563.00000,2834.00000,3397.00000,2.39732,2.39732,0.49071,0.81108,0.80670,,,1.00000,1.00000,1.00000,,,,,,"[0.4,0.6)",Q4
FB15k-237,structural_r2d3,220.00000,/travel/travel_destination/how_to_get_here./travel/transportation/mode_of_transportation,146.00000,16.00000,20.00000,0.81399,0.81399,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.71585,0.71585,0.00000,242.00000,610.00000,2.00000,0.00000,0.00000,242.00000,29.00000,95.00000,118.00000,0.00000,0.11983,0.39256,0.48760,484.00000,126.00000,610.00000,2.52066,2.52066,0.18601,1.00000,1.00000,,,1.00000,1.00000,1.00000,,,,,,"[0.6,1.0]",Q4
FB15k-237,structural_r2d3,221.00000,/location/country/official_language,225.00000,7.00000,16.00000,0.27862,0.28568,0.00706,2.53463,neutral,dependency,1.00000,1.00000,0.32765,0.34823,0.02058,991.00000,3964.00000,2.00000,3.00000,3964.00000,991.00000,237.00000,562.00000,192.00000,0.00000,0.23915,0.56710,0.19374,1982.00000,1982.00000,3964.00000,4.00000,4.00000,0.72138,0.96702,0.97213,,,1.02937,1.02888,1.02968,,,,,,"[0.2,0.4)",Q4
FB15k-237,structural_r2d3,222.00000,/location/location/partially_contains,133.00000,8.00000,13.00000,0.32825,0.37945,0.05120,15.59923,positive,dependency,1.00000,1.00000,0.41275,0.42314,0.01039,758.00000,1439.00000,2.00000,3.00000,1439.00000,758.00000,89.00000,448.00000,221.00000,0.00000,0.11741,0.59103,0.29156,1280.00000,159.00000,1439.00000,1.89842,1.89842,0.67175,0.82112,0.80200,,,1.00160,0.99869,1.00158,,,,,,"[0.2,0.4)",Q3
FB15k-237,structural_r2d3,223.00000,/film/film/film_art_direction_by,101.00000,4.00000,3.00000,0.75000,0.75000,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.27640,0.27640,0.00000,262.00000,198.00000,2.00000,0.00000,0.00000,262.00000,81.00000,62.00000,119.00000,0.00000,0.30916,0.23664,0.45420,198.00000,0.00000,198.00000,0.75573,0.75573,0.25000,0.82336,1.23150,,,1.00000,,1.00000,,,,,,"[0.6,1.0]",Q2
FB15k-237,structural_r2d3,224.00000,/people/person/spouse_s./people/marriage/location_of_ceremony,251.00000,21.00000,35.00000,0.23081,0.23081,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.36858,0.36858,0.00000,149.00000,2.00000,2.00000,0.00000,0.00000,149.00000,8.00000,31.00000,110.00000,0.00000,0.05369,0.20805,0.73826,1.00000,1.00000,2.00000,0.01342,0.01342,0.76919,1.00000,1.00000,,,1.00000,,,,,,,,"[0.2,0.4)",Q1
FB15k-237,structural_r2d3,225.00000,/education/university/international_tuition./measurement_unit/dated_money_value/currency,117.00000,2.00000,0.00000,0.00000,0.00000,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.31257,0.31257,0.00000,310.00000,460.00000,2.00000,0.00000,0.00000,310.00000,147.00000,100.00000,63.00000,0.00000,0.47419,0.32258,0.20323,283.00000,177.00000,460.00000,1.48387,1.48387,1.00000,1.00000,1.00000,,,1.00000,1.00000,1.00000,,,,,,"[0.0,0.2)",Q3
FB15k-237,structural_r2d3,226.00000,/organization/organization_founder/organizations_founded,137.00000,11.00000,9.00000,0.13794,0.13794,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.27086,0.27086,0.00000,333.00000,666.00000,2.00000,0.00000,0.00000,333.00000,58.00000,218.00000,57.00000,0.00000,0.17417,0.65465,0.17117,666.00000,0.00000,666.00000,2.00000,2.00000,0.86206,0.96404,0.87800,,,1.00000,,1.00000,,,,,,"[0.0,0.2)",Q3
FB15k-237,structural_r2d3,227.00000,/film/film/dubbing_performances./film/dubbing_performance/actor,114.00000,19.00000,8.00000,0.43926,0.43926,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.33014,0.33014,0.00000,111.00000,3.00000,2.00000,0.00000,0.00000,111.00000,19.00000,36.00000,56.00000,0.00000,0.17117,0.32432,0.50450,3.00000,0.00000,3.00000,0.02703,0.02703,0.56074,1.00000,1.00000,,,,,1.00000,,,,,,"[0.4,0.6)",Q1
FB15k-237,structural_r2d3,228.00000,/dataworld/gardening_hint/split_to,99.00000,4.00000,10.00000,0.00001,0.00001,0.00000,0.00000,neutral,rule_only,0.00000,0.00000,0.00003,,,185.00000,0.00000,2.00000,0.00000,0.00000,185.00000,76.00000,58.00000,51.00000,0.00000,0.41081,0.31351,0.27568,0.00000,0.00000,0.00000,0.00000,0.00000,0.99999,1.00000,1.00000,,,,,,,,,,,"[0.0,0.2)",Q1
FB15k-237,structural_r2d3,229.00000,/medicine/disease/risk_factors,162.00000,19.00000,13.00000,0.35706,0.35740,0.00035,0.09664,neutral,dependency,1.00000,1.00000,0.25680,0.25703,0.00023,81.00000,28.00000,2.00000,3.00000,28.00000,81.00000,18.00000,23.00000,40.00000,0.00000,0.22222,0.28395,0.49383,25.00000,3.00000,28.00000,0.34568,0.34568,0.64294,0.98047,0.98109,,,1.01861,1.01853,1.01869,,,,,,"[0.2,0.4)",Q2
FB15k-237,structural_r2d3,230.00000,/film/film/prequel,180.00000,13.00000,18.00000,0.35143,0.36486,0.01344,3.82374,positive,dependency,1.00000,1.00000,0.67823,0.69775,0.01952,191.00000,10.00000,1.00000,1.00000,10.00000,191.00000,191.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,9.00000,1.00000,10.00000,0.05236,0.05236,0.64857,0.98290,,,,1.01339,,,,,,,,"[0.2,0.4)",Q1
FB15k-237,structural_r2d3,231.00000,/base/localfood/seasonal_month/produce_available./base/localfood/produce_availability/seasonal_months,108.00000,3.00000,3.00000,0.63889,0.63889,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.67778,0.67778,0.00000,1884.00000,3768.00000,2.00000,0.00000,0.00000,1884.00000,18.00000,1794.00000,72.00000,0.00000,0.00955,0.95223,0.03822,0.00000,3768.00000,3768.00000,2.00000,2.00000,0.36111,1.00000,1.00000,,,,1.00000,1.00000,,,,,,"[0.6,1.0]",Q3
FB15k-237,structural_r2d3,232.00000,/film/actor/dubbing_performances./film/dubbing_performance/language,112.00000,15.00000,12.00000,0.57069,0.57066,-0.00003,-0.00504,neutral,dependency,1.00000,1.00000,0.65194,0.65196,0.00002,179.00000,10.00000,2.00000,2.00000,10.00000,179.00000,89.00000,46.00000,43.00000,1.00000,0.49721,0.25698,0.24022,6.00000,4.00000,10.00000,0.05587,0.05587,0.42931,0.99220,1.00645,,,1.00570,,0.99896,,,,,,"[0.4,0.6)",Q1
FB15k-237,structural_r2d3,233.00000,/broadcast/content/artist,102.00000,11.00000,14.00000,0.64430,0.64430,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.67868,0.67868,0.00000,313.00000,508.00000,2.00000,0.00000,0.00000,313.00000,33.00000,195.00000,85.00000,0.00000,0.10543,0.62300,0.27157,491.00000,17.00000,508.00000,1.62300,1.62300,0.35570,0.78507,0.83156,,,1.00000,1.00000,1.00000,,,,,,"[0.6,1.0]",Q3
FB15k-237,structural_r2d3,234.00000,/location/statistical_region/gni_per_capita_in_ppp_dollars./measurement_unit/dated_money_value/currency,149.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.00000,0.00000,0.00000,1147.00000,4588.00000,2.00000,0.00000,0.00000,1147.00000,287.00000,800.00000,59.00000,1.00000,0.25022,0.69747,0.05144,2294.00000,2294.00000,4588.00000,4.00000,4.00000,1.00000,1.00000,1.00000,,,1.00000,,1.00000,,,,,,"[0.0,0.2)",Q4
FB15k-237,structural_r2d3,235.00000,/music/instrument/family,100.00000,3.00000,6.00000,0.20323,0.22415,0.02092,10.29594,positive,dependency,1.00000,1.00000,0.32748,0.46591,0.13843,1089.00000,1587.00000,2.00000,3.00000,1587.00000,1089.00000,471.00000,537.00000,81.00000,0.00000,0.43251,0.49311,0.07438,1088.00000,499.00000,1587.00000,1.45730,1.45730,0.79677,0.80801,0.76202,,,1.00624,1.00635,1.00610,,,,,,"[0.2,0.4)",Q3
FB15k-237,structural_r2d3,236.00000,/government/politician/government_positions_held./government/government_position_held/jurisdiction_of_office,106.00000,6.00000,9.00000,0.31517,0.31517,0.00000,0.00000,neutral,dependency,1.00000,1.00000,0.62779,0.63057,0.00278,295.00000,474.00000,2.00000,3.00000,474.00000,295.00000,135.00000,90.00000,70.00000,0.00000,0.45763,0.30508,0.23729,404.00000,70.00000,474.00000,1.60678,1.60678,0.68483,0.76098,0.86644,,,1.00940,1.00838,1.00924,,,,,,"[0.2,0.4)",Q3
KG20C,structural_none,0.00000,author_in_affiliation,6302.00000,462.00000,480.00000,0.48310,0.48697,0.00387,0.80103,neutral,dependency,1.00000,1.00000,0.48128,0.48685,0.00556,4182.00000,104.00000,0.00000,0.00000,0.00000,4182.00000,2.00000,3277.00000,896.00000,7.00000,0.00048,0.78360,0.21425,38.00000,66.00000,104.00000,0.02487,0.02487,0.51690,,,,,,,,,,,,,"[0.4,0.6)",Q1
KG20C,structural_none,1.00000,author_write_paper,12465.00000,801.00000,830.00000,0.23051,0.24794,0.01743,7.55945,positive,dependency,1.00000,1.00000,0.22721,0.24145,0.01424,16644.00000,3659.00000,0.00000,0.00000,0.00000,16644.00000,10.00000,11248.00000,5386.00000,0.00000,0.00060,0.67580,0.32360,3608.00000,51.00000,3659.00000,0.21984,0.21984,0.76949,,,,,,,,,,,,,"[0.2,0.4)",Q2
KG20C,structural_none,2.00000,paper_cite_paper,7382.00000,602.00000,599.00000,0.18202,0.18202,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.16003,0.16003,0.00000,26711.00000,10677.00000,0.00000,0.00000,0.00000,26711.00000,27.00000,18418.00000,8266.00000,0.00000,0.00101,0.68953,0.30946,10150.00000,527.00000,10677.00000,0.39972,0.39972,0.81798,,,,,,,,,,,,,"[0.0,0.2)",Q2
KG20C,structural_none,3.00000,paper_in_domain,17776.00000,1415.00000,1446.00000,0.11611,0.11611,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.13084,0.13084,0.00000,101322.00000,153519.00000,0.00000,0.00000,0.00000,101322.00000,9.00000,93452.00000,7839.00000,22.00000,0.00009,0.92233,0.07737,152730.00000,789.00000,153519.00000,1.51516,1.51516,0.88389,,,,,,,,,,,,,"[0.0,0.2)",Q3
KG20C,structural_none,4.00000,paper_in_venue,4288.00000,390.00000,369.00000,0.40664,0.40771,0.00107,0.26298,neutral,dependency,1.00000,1.00000,0.40485,0.40629,0.00144,5931.00000,356.00000,0.00000,0.00000,0.00000,5931.00000,8.00000,5829.00000,79.00000,15.00000,0.00135,0.98280,0.01332,195.00000,161.00000,356.00000,0.06002,0.06002,0.59336,,,,,,,,,,,,,"[0.4,0.6)",Q1
WN18RR,structural_none,0.00000,_hypernym,34796.00000,1174.00000,1251.00000,0.18422,0.18486,0.00065,0.35177,neutral,dependency,1.00000,1.00000,0.17803,0.18405,0.00602,8876.00000,451.00000,0.00000,0.00000,0.00000,8876.00000,2422.00000,3883.00000,2552.00000,19.00000,0.27287,0.43747,0.28752,346.00000,105.00000,451.00000,0.05081,0.05081,0.81578,,,,,,,,,,,,,"[0.0,0.2)",Q1
WN18RR,structural_none,1.00000,_derivationally_related_form,29715.00000,1078.00000,1074.00000,0.95973,0.95973,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.94834,0.94834,0.00000,46349.00000,34783.00000,0.00000,0.00000,0.00000,46349.00000,3366.00000,38068.00000,4915.00000,0.00000,0.07262,0.82133,0.10604,23410.00000,11373.00000,34783.00000,0.75046,0.75046,0.04027,,,,,,,,,,,,,"[0.6,1.0]",Q2
WN18RR,structural_none,2.00000,_instance_hypernym,2921.00000,107.00000,122.00000,0.36487,0.36487,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.29967,0.29967,0.00000,7445.00000,1050.00000,0.00000,0.00000,0.00000,7445.00000,273.00000,6472.00000,696.00000,4.00000,0.03667,0.86931,0.09349,983.00000,67.00000,1050.00000,0.14103,0.14103,0.63513,,,,,,,,,,,,,"[0.2,0.4)",Q1
WN18RR,structural_none,3.00000,_also_see,1299.00000,41.00000,56.00000,0.66021,0.66021,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.62431,0.62431,0.00000,2406.00000,2618.00000,0.00000,0.00000,0.00000,2406.00000,324.00000,1001.00000,1081.00000,0.00000,0.13466,0.41604,0.44929,1581.00000,1037.00000,2618.00000,1.08811,1.08811,0.33979,,,,,,,,,,,,,"[0.6,1.0]",Q3
WN18RR,structural_none,4.00000,_member_meronym,7402.00000,273.00000,253.00000,0.32191,0.32313,0.00123,0.38089,neutral,dependency,1.00000,1.00000,0.33359,0.33597,0.00238,2129.00000,591.00000,0.00000,0.00000,0.00000,2129.00000,314.00000,1269.00000,545.00000,1.00000,0.14749,0.59605,0.25599,575.00000,16.00000,591.00000,0.27760,0.27760,0.67809,,,,,,,,,,,,,"[0.2,0.4)",Q2
WN18RR,structural_none,5.00000,_synset_domain_topic_of,3116.00000,105.00000,114.00000,0.39495,0.38580,-0.00916,-2.31844,neutral,dependency,1.00000,1.00000,0.39312,0.39315,0.00003,2280.00000,3897.00000,0.00000,0.00000,0.00000,2280.00000,848.00000,981.00000,448.00000,3.00000,0.37193,0.43026,0.19649,3855.00000,42.00000,3897.00000,1.70921,1.70921,0.60505,,,,,,,,,,,,,"[0.2,0.4)",Q3
WN18RR,structural_none,6.00000,_has_part,4816.00000,154.00000,172.00000,0.20914,0.21928,0.01013,4.84439,positive,dependency,1.00000,1.00000,0.26127,0.26414,0.00287,5002.00000,1372.00000,0.00000,0.00000,0.00000,5002.00000,606.00000,2639.00000,1757.00000,0.00000,0.12115,0.52759,0.35126,1308.00000,64.00000,1372.00000,0.27429,0.27429,0.79086,,,,,,,,,,,,,"[0.2,0.4)",Q2
WN18RR,structural_none,7.00000,_member_of_domain_usage,629.00000,22.00000,24.00000,0.34732,0.35363,0.00632,1.81859,neutral,dependency,1.00000,1.00000,0.39452,0.41210,0.01759,432.00000,107.00000,0.00000,0.00000,0.00000,432.00000,38.00000,328.00000,64.00000,2.00000,0.08796,0.75926,0.14815,102.00000,5.00000,107.00000,0.24769,0.24769,0.65268,,,,,,,,,,,,,"[0.2,0.4)",Q2
WN18RR,structural_none,8.00000,_member_of_domain_region,923.00000,34.00000,26.00000,0.38072,0.38023,-0.00049,-0.12846,neutral,dependency,1.00000,1.00000,0.25048,0.25086,0.00037,612.00000,42.00000,0.00000,0.00000,0.00000,612.00000,121.00000,264.00000,226.00000,1.00000,0.19771,0.43137,0.36928,32.00000,10.00000,42.00000,0.06863,0.06863,0.61928,,,,,,,,,,,,,"[0.2,0.4)",Q1
WN18RR,structural_none,9.00000,_verb_group,1138.00000,43.00000,39.00000,0.97436,0.97436,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.93087,0.93087,0.00000,1370.00000,301.00000,0.00000,0.00000,0.00000,1370.00000,467.00000,599.00000,304.00000,0.00000,0.34088,0.43723,0.22190,35.00000,266.00000,301.00000,0.21971,0.21971,0.02564,,,,,,,,,,,,,"[0.6,1.0]",Q2
